a0,b1,c2,d3,e4,f5,g6,h7,i8,j9,k10,l11,m12,n13,o14,p15,p16,r17,s18,t19,u20,v21,w22,x23,y24,z25,aa26,bb27,cc28,dd29,ee30,ff31,gg32,hh33,ii34,jj35,kk36,ll37,mm38,nn39,oo40,pp41,qq42,rr43,ss44,tt45,uu46,vv47,ww48,xx49,yy50,zz51,aaa52,bbb53,ccc54,ddd55,eee66,
playercard_challenge,CHALLENGE_MTX7_MARKSMAN_FEDEROV_MP,playercard_challenge_marksman_fedorov,0,playercard_challenge_marksman_fedorov,,,,,,0,0,0,0,0,0,0,0,0x280011A,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,11530,,,,,,MTX7,
playercard_challenge,CHALLENGE_MARKSMAN_FG42_MP,playercard_challenge_marksman_fg42,0,playercard_challenge_marksman_fg42,,,,,,0,0,0,0,0,0,0,0,0x28000BA,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1370,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX12_MARKSMAN_GROFUSS_MP,playercard_challenge_marksman_gdb79,0,playercard_challenge_marksman_gdb79,,,,,,0,0,0,0,0,0,0,0,0x2800130,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,13299,,,,,,MTX12,
playercard_challenge,CHALLENGE_MTX1_MARKSMAN_G43_MP,playercard_challenge_marksman_gewehr43,0,playercard_challenge_marksman_gewehr43,,,,,,0,0,0,0,0,0,0,0,0x28000BB,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1371,,,,,,MTX1,
playercard_challenge,CHALLENGE_MARKSMAN_GREASEGUN_MP,playercard_challenge_marksman_greasegunm3,0,playercard_challenge_marksman_greasegunm3,,,,,,0,0,0,0,0,0,0,0,0x28000BC,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1372,,,,,,Gold,
playercard_challenge,CHALLENGE_MARKSMAN_KAR98_MP,playercard_challenge_marksman_kar98k,0,playercard_challenge_marksman_kar98k,,,,,,0,0,0,0,0,0,0,0,0x28000BD,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1373,,,,,,Gold,
playercard_challenge,CHALLENGE_MARKSMAN_KARABIN_MP,playercard_challenge_marksman_karabin_semi_auto_,0,playercard_challenge_marksman_karabin_semi_auto_,,,,,,0,0,0,0,0,0,0,0,0x28000BE,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1374,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX10_MARKSMAN_KGM21_MP,playercard_challenge_marksman_kgm21,0,playercard_challenge_marksman_kgm21,,,,,,0,0,0,0,0,0,0,0,0x2800126,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,13300,,,,,,MTX10,
playercard_challenge,CHALLENGE_MTX10_MARKSMAN_LAD_MP,playercard_challenge_marksman_lad,0,playercard_challenge_marksman_lad,,,,,,0,0,0,0,0,0,0,0,0x2800129,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,13301,,,,,,MTX10,
playercard_challenge,CHALLENGE_MARKSMAN_LEEENFIELD_MP,playercard_challenge_marksman_leeenfield,0,playercard_challenge_marksman_leeenfield,,,,,,0,0,0,0,0,0,0,0,0x28000BF,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1375,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX5_MARKSMAN_LEVERACTION_MP,playercard_challenge_marksman_leveraction,0,playercard_challenge_marksman_leveraction,,,,,,0,0,0,0,0,0,0,0,0x28000DD,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1406,,,,,,MTX5,
playercard_challenge,CHALLENGE_MARKSMAN_LEWIS_MP,playercard_challenge_marksman_lewis,0,playercard_challenge_marksman_lewis,,,,,,0,0,0,0,0,0,0,0,0x28000C0,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1376,,,,,,Gold,
playercard_challenge,CHALLENGE_MARKSMAN_LUGER_MP,playercard_challenge_marksman_luger,0,playercard_challenge_marksman_luger,,,,,,0,0,0,0,0,0,0,0,0x28000C1,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1377,,,,,,Gold,
playercard_challenge,CHALLENGE_MARKSMAN_M1911_MP,playercard_challenge_marksman_m1911,0,playercard_challenge_marksman_m1911,,,,,,0,0,0,0,0,0,0,0,0x28000C3,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1378,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX5_MARKSMAN_M1919_MP,playercard_challenge_marksman_m1919browning,0,playercard_challenge_marksman_m1919browning,,,,,,0,0,0,0,0,0,0,0,0x28000C4,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1379,,,,,,MTX5,
playercard_challenge,CHALLENGE_MARKSMAN_M1941_MP,playercard_challenge_marksman_m1941johnson,0,playercard_challenge_marksman_m1941johnson,,,,,,0,0,0,0,0,0,0,0,0x28000C5,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1380,,,,,,Gold,
playercard_challenge,CHALLENGE_MARKSMAN_M1A1_MP,playercard_challenge_marksman_m1a1carbine,0,playercard_challenge_marksman_m1a1carbine,,,,,,0,0,0,0,0,0,0,0,0x28000C6,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1381,,,,,,Gold,
playercard_challenge,CHALLENGE_MARKSMAN_M1GARAND_MP,playercard_challenge_marksman_m1garand,0,playercard_challenge_marksman_m1garand,,,,,,0,0,0,0,0,0,0,0,0x28000C2,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1382,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX4_MARKSMAN_M2CARBINE_MP,playercard_challenge_marksman_m2carbine,0,playercard_challenge_marksman_m2carbine,,,,,,0,0,0,0,0,0,0,0,0x2800103,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,6954,,,,,,MTX4,
playercard_challenge,CHALLENGE_MTX11_MARKSMAN_M2HYDE_MP,playercard_challenge_marksman_m2hyde,0,playercard_challenge_marksman_m2hyde,,,,,,0,0,0,0,0,0,0,0,0x280012C,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,13302,,,,,,MTX11,
playercard_challenge,CHALLENGE_MARKSMAN_M30_MP,playercard_challenge_marksman_m30luftwaffedrilling,0,playercard_challenge_marksman_m30luftwaffedrilling,,,,,,0,0,0,0,0,0,0,0,0x28000C7,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1383,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX11_MARKSMAN_MAS36_MP,playercard_challenge_marksman_mas36,0,playercard_challenge_marksman_mas36,,,,,,0,0,0,0,0,0,0,0,0x280012F,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,13303,,,,,,MTX11,
playercard_challenge,CHALLENGE_MTX3_5_MARKSMAN_MAS38_MP,playercard_challenge_marksman_mas38,0,playercard_challenge_marksman_mas38,,,,,,0,0,0,0,0,0,0,0,0x2800101,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,6209,,,,,,MTX3_5,
playercard_challenge,CHALLENGE_MARKSMAN_MASTERY,playercard_challenge_marksman_mastery,0,playercard_challenge_marksman_mastery,,,,,,0,0,0,0,0,0,0,0,0x28000B1,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1384,,,,,,Gold,
playercard_challenge,CHALLENGE_MARKSMAN_M712_MP,playercard_challenge_marksman_mausermodel712m1932,0,playercard_challenge_marksman_mausermodel712m1932,,,,,,0,0,0,0,0,0,0,0,0x28000C8,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1385,,,,,,Gold,
playercard_challenge,CHALLENGE_MARKSMAN_MG15_MP,playercard_challenge_marksman_mg15,0,playercard_challenge_marksman_mg15,,,,,,0,0,0,0,0,0,0,0,0x28000CA,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1386,,,,,,Gold,
playercard_challenge,CHALLENGE_MARKSMAN_MG42_MP,playercard_challenge_marksman_mg42_mg34variant_,0,playercard_challenge_marksman_mg42_mg34variant_,,,,,,0,0,0,0,0,0,0,0,0x28000C9,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1387,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX3_5_MARKSMAN_MG81_MP,playercard_challenge_marksman_mg81,0,playercard_challenge_marksman_mg81,,,,,,0,0,0,0,0,0,0,0,0x28000CB,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1388,,,,,,MTX3_5,
playercard_challenge,CHALLENGE_MTX7_MARKSMAN_MOSIN_MP,playercard_challenge_marksman_mosinnagant,0,playercard_challenge_marksman_mosinnagant,,,,,,0,0,0,0,0,0,0,0,0x280011C,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,11531,,,,,,MTX7,
playercard_challenge,CHALLENGE_MARKSMAN_MP28_MP,playercard_challenge_marksman_mp28,0,playercard_challenge_marksman_mp28,,,,,,0,0,0,0,0,0,0,0,0x28000CC,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1389,,,,,,Gold,
playercard_challenge,CHALLENGE_MARKSMAN_MP40_MP,playercard_challenge_marksman_mp40,0,playercard_challenge_marksman_mp40,,,,,,0,0,0,0,0,0,0,0,0x28000CD,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1390,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX5_MARKSMAN_NAMBU_MP,playercard_challenge_marksman_nambutype2,0,playercard_challenge_marksman_nambutype2,,,,,,0,0,0,0,0,0,0,0,0x280010E,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,7977,,,,,,MTX5,
playercard_challenge,CHALLENGE_MARKSMAN_PANZERSCHRECK_MP,playercard_challenge_marksman_panzerschreck,0,playercard_challenge_marksman_panzerschreck,,,,,,0,0,0,0,0,0,0,0,0x28000CE,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1391,,,,,,Gold,
playercard_challenge,CHALLENGE_MARKSMAN_PPSH41_MP,playercard_challenge_marksman_ppsh_41,0,playercard_challenge_marksman_ppsh_41,,,,,,0,0,0,0,0,0,0,0,0x28000CF,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1392,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX5_MARKSMAN_PTRS41_MP,playercard_challenge_marksman_ptrs41,0,playercard_challenge_marksman_ptrs41,,,,,,0,0,0,0,0,0,0,0,0x280010F,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,7978,,,,,,MTX5,
playercard_challenge,CHALLENGE_MTX3_MARKSMAN_REICH_MP,playercard_challenge_marksman_reichsrevolver,0,playercard_challenge_marksman_reichsrevolver,,,,,,0,0,0,0,0,0,0,0,0x28000D0,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1393,,,,,,MTX3,
playercard_challenge,CHALLENGE_MTX7_MARKSMAN_RIBEYROLLES_MP,playercard_challenge_marksman_ribeyrolles,0,playercard_challenge_marksman_ribeyrolles,,,,,,0,0,0,0,0,0,0,0,0x280011B,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,11532,,,,,,MTX7,
playercard_challenge,CHALLENGE_MTX9_MARKSMAN_SDK_MP,playercard_challenge_marksman_sdk9mm,0,playercard_challenge_marksman_sdk9mm,,,,,,0,0,0,0,0,0,0,0,0x2800124,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,12823,,,,,,MTX9,
playercard_challenge,CHALLENGE_MARKSMAN_SPRINGFIELD_MP,playercard_challenge_marksman_springfield,0,playercard_challenge_marksman_springfield,,,,,,0,0,0,0,0,0,0,0,0x28000D1,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1394,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX1_MARKSMAN_STEN_MP,playercard_challenge_marksman_sten,0,playercard_challenge_marksman_sten,,,,,,0,0,0,0,0,0,0,0,0x28000D2,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1395,,,,,,MTX1,
playercard_challenge,CHALLENGE_MTX4_MARKSMAN_STERLING_MP,playercard_challenge_marksman_sterling,0,playercard_challenge_marksman_sterling,,,,,,0,0,0,0,0,0,0,0,0x2800102,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,6955,,,,,,MTX4,
playercard_challenge,CHALLENGE_MARKSMAN_STG44_MP,playercard_challenge_marksman_stg44,0,playercard_challenge_marksman_stg44,,,,,,0,0,0,0,0,0,0,0,0x28000D3,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1396,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX8_MARKSMAN_SUDAEV_MP,playercard_challenge_marksman_sudayev,0,playercard_challenge_marksman_sudayev,,,,,,0,0,0,0,0,0,0,0,0x280011D,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,11810,,,,,,MTX8,
playercard_challenge,CHALLENGE_MARKSMAN_SVT40_MP,playercard_challenge_marksman_svt40,0,playercard_challenge_marksman_svt40,,,,,,0,0,0,0,0,0,0,0,0x28000D4,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1397,,,,,,Gold,
playercard_challenge,CHALLENGE_MARKSMAN_THOMPSON_MP,playercard_challenge_marksman_thompson,0,playercard_challenge_marksman_thompson,,,,,,0,0,0,0,0,0,0,0,0x28000D5,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1398,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX8_MARKSMAN_TOKYO_MP,playercard_challenge_marksman_tokyoarsenal,0,playercard_challenge_marksman_tokyoarsenal,,,,,,0,0,0,0,0,0,0,0,0x280011E,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,11811,,,,,,MTX8,
playercard_challenge,CHALLENGE_MARKSMAN_TYPE100_MP,playercard_challenge_marksman_type100,0,playercard_challenge_marksman_type100,,,,,,0,0,0,0,0,0,0,0,0x28000D6,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1399,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX4_MARKSMAN_ARISAKA_MP,playercard_challenge_marksman_type38arisaka,0,playercard_challenge_marksman_type38arisaka,,,,,,0,0,0,0,0,0,0,0,0x28000D7,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1400,,,,,,MTX4,
playercard_challenge,CHALLENGE_MTX4_MARKSMAN_TYPE5_MP,playercard_challenge_marksman_type5,0,playercard_challenge_marksman_type5,,,,,,0,0,0,0,0,0,0,0,0x28000D8,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1401,,,,,,MTX4,
playercard_challenge,CHALLENGE_MTX8_MARKSMAN_VMG1927_MP,playercard_challenge_marksman_vmg1927,0,playercard_challenge_marksman_vmg1927,,,,,,0,0,0,0,0,0,0,0,0x280011F,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,11812,,,,,,MTX8,
playercard_challenge,CHALLENGE_MTX2_MARKSMAN_VOLK_MP,playercard_challenge_marksman_volkssturmgewehr,0,playercard_challenge_marksman_volkssturmgewehr,,,,,,0,0,0,0,0,0,0,0,0x28000D9,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1402,,,,,,MTX2,
playercard_challenge,CHALLENGE_DLC1_MARKSMAN_P38_MP,playercard_challenge_marksman_waltherp3,0,playercard_challenge_marksman_waltherp3,,,,,,0,0,0,0,0,0,0,0,0x28000DA,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1403,,,,,,MTX2,
playercard_challenge,CHALLENGE_MARKSMAN_WALTHER_MP,playercard_challenge_marksman_walthertoggleaction,0,playercard_challenge_marksman_walthertoggleaction,,,,,,0,0,0,0,0,0,0,0,0x28000DB,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1404,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX11_MARKSMAN_WIMMER_MP,playercard_challenge_marksman_wimmersperg,0,playercard_challenge_marksman_wimmersperg,,,,,,0,0,0,0,0,0,0,0,0x280012B,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,13304,,,,,,MTX11,
playercard_challenge,CHALLENGE_MARKSMAN_WINCHESTER1897_MP,playercard_challenge_marksman_winchester1897,0,playercard_challenge_marksman_winchester1897,,,,,,0,0,0,0,0,0,0,0,0x28000DC,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1405,,,,,,Gold,
playercard_challenge,CHALLENGE_MARKSMAN_MODEL21_MP,playercard_challenge_marksman_winchestermodel21,0,playercard_challenge_marksman_winchestermodel21,,,,,,0,0,0,0,0,0,0,0,0x28000DE,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1407,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX10_MARKSMAN_WZ35_MP,playercard_challenge_marksman_wz35,0,playercard_challenge_marksman_wz35,,,,,,0,0,0,0,0,0,0,0,0x280012A,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,13305,,,,,,MTX10,
playercard_challenge,CHALLENGE_MTX6_MARKSMAN_ZK383_MP,playercard_challenge_marksman_zk383,0,playercard_challenge_marksman_zk383,,,,,,0,0,0,0,0,0,0,0,0x2800111,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,10103,,,,,,DLC3,
playercard_challenge,CHALLENGE_MARKSMANSHIP_MASTERY,playercard_challenge_marksmanship_training_mastery,0,playercard_challenge_marksmanship_training_mastery,,,,,,0,0,0,0,0,0,0,0,0x2800011,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1408,,,,,,Gold,
playercard_challenge,CHALLENGE_CAREER_MELEEKILLS,playercard_challenge_melee_kills,0,playercard_challenge_melee_kills,,,,,,0,0,0,0,0,0,0,0,0x2800024,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1409,,,,,,Gold,
playercard_challenge,CHALLENGE_MOUNTAIN_MASTERY,playercard_challenge_mountain_mastery,0,playercard_challenge_mountain_mastery,,,,,,0,0,0,0,0,0,0,0,0x280004B,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1410,,,,,,Gold,
playercard_challenge,CHALLENGE_INTEL_MASTERY,playercard_challenge_operations_training_mastery,0,playercard_challenge_operations_training_mastery,,,,,,0,0,0,0,0,0,0,0,0x2800016,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1411,,,,,,Gold,
playercard_challenge,CHALLENGE_PHYSICAL_MASTERY,playercard_challenge_physical_training_mastery,0,playercard_challenge_physical_training_mastery,,,,,,0,0,0,0,0,0,0,0,0x280001B,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1412,,,,,,Gold,
playercard_challenge,CHALLENGE_CLASS_KILLS_PISTOLS,playercard_challenge_pistol_kills,0,playercard_challenge_pistol_kills,,,,,,0,0,0,0,0,0,0,0,0x2800025,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1413,,,,,,Gold,
playercard_challenge,CHALLENGE_PRECISION_MASTERY,playercard_challenge_precision_mastery,0,playercard_challenge_precision_mastery,,,,,,0,0,0,0,0,0,0,0,0x28000DF,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1414,,,,,,Gold,
playercard_challenge,LOOT_PRECISION_MOVIE_STAR_PLAYERCARD,playercard_challenge_precision_movie_star,0,playercard_challenge_precision_movie_star,,,,,,0,0,0,0,0,0,0,0,0x28000E0,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1415,,,,,,Gold,
playercard_challenge,CHALLENGE_RETURN_TO_SENDER,playercard_challenge_precision_return_to_sender,0,playercard_challenge_precision_return_to_sender,,,,,,0,0,0,0,0,0,0,0,0x28000E1,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1416,,,,,,Gold,
playercard_challenge,CHALLENGE_PRECISION_AWARENESS,playercard_challenge_precision_situational_awareness,0,playercard_challenge_precision_situational_awareness,,,,,,0,0,0,0,0,0,0,0,0x28000E2,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1417,,,,,,Gold,
playercard_challenge,LOOT_PRIMARY_MARKSMAN_MASTERY_PLAYERCARD,playercard_challenge_primary_marksman_mastery,0,playercard_challenge_primary_marksman_mastery,,,,,,0,0,0,0,0,0,0,0,0x28000AF,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1418,,,,,,Gold,
playercard_challenge,CHALLENGE_DLC1_RESISTANCE_MASTERY,playercard_challenge_resistance_mastery,0,playercard_challenge_resistance_mastery,,,,,,0,0,0,0,0,0,0,0,0x28000FC,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,4374,,,,,,MTX2,
playercard_challenge,CHALLENGE_DLC1_RESISTANCE_SKILL,playercard_challenge_resistance_skill,0,playercard_challenge_resistance_skill,,,,,,0,0,0,0,0,0,0,0,0x28000FD,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,4375,,,,,,MTX2,
playercard_challenge,CHALLENGE_DLC1_RESISTANCE_KILLS,playercard_challenge_resistance_soldier,0,playercard_challenge_resistance_soldier,,,,,,0,0,0,0,0,0,0,0,0x28000FE,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,4376,,,,,,MTX2,
playercard_challenge,CHALLENGE_DLC1_RESISTANCE_WEAPON,playercard_challenge_resistance_specialist,0,playercard_challenge_resistance_specialist,,,,,,0,0,0,0,0,0,0,0,0x28000FF,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,4377,,,,,,MTX2,
playercard_challenge,LOOT_RETICLE_MASTERY_PLAYERCARD,playercard_challenge_reticle_mastery,0,playercard_challenge_reticle_mastery,,,,,,0,0,0,0,0,0,0,0,0x28000EE,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1419,,,,,,Gold,
playercard_challenge,CHALLENGE_SCORESTREAK_RETURNFIREMASTERY,playercard_challenge_return_fire_master,0,playercard_challenge_return_fire_master,,,,,,0,0,0,0,0,0,0,0,0x28000EF,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1420,,,,,,Gold,
playercard_challenge,CHALLENGE_CLASS_KILLS_AR,playercard_challenge_rifle_kills,0,playercard_challenge_rifle_kills,,,,,,0,0,0,0,0,0,0,0,0x2800026,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1421,,,,,,Gold,
playercard_challenge,CHALLENGE_SCORESTREAK_ANTIAIR,playercard_challenge_rtn_fire_anti_air_specialist_iv,0,playercard_challenge_rtn_fire_anti_air_specialist_iv,,,,,,0,0,0,0,0,0,0,0,0x28000F1,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1422,,,,,,Gold,
playercard_challenge,CHALLENGE_CAREER_KILLSTREAKASSISTS,playercard_challenge_scorestreaks_assists,0,playercard_challenge_scorestreaks_assists,,,,,,0,0,0,0,0,0,0,0,0x2800027,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1423,,,,,,Gold,
playercard_challenge,CHALLENGE_CAREER_KILLSTREAKKILLS,playercard_challenge_scorestreaks_kills,0,playercard_challenge_scorestreaks_kills,,,,,,0,0,0,0,0,0,0,0,0x2800028,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1424,,,,,,Gold,
playercard_challenge,CHALLENGE_MTX4_SCORESTREAK_V2,playercard_challenge_scorestreaks_v2rocket,0,playercard_challenge_scorestreaks_v2rocket,,,,,,0,0,0,0,0,0,0,0,0x280010C,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,6956,,,,,,MTX4,
playercard_challenge,LOOT_SECONDARY_MARKSMAN_MASTERY_PLAYERCARD,playercard_challenge_secondary_marksman_mastery,0,playercard_challenge_secondary_marksman_mastery,,,,,,0,0,0,0,0,0,0,0,0x28000B0,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1425,,,,,,Gold,
playercard_challenge,CHALLENGE_CLASS_KILLS_SHOTGUN,playercard_challenge_shotgun_kills,0,playercard_challenge_shotgun_kills,,,,,,0,0,0,0,0,0,0,0,0x2800029,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1426,,,,,,Gold,
playercard_challenge,CHALLENGE_CLASS_KILLS_SMG,playercard_challenge_smg_kills,0,playercard_challenge_smg_kills,,,,,,0,0,0,0,0,0,0,0,0x280002A,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1427,,,,,,Gold,
playercard_challenge,CHALLENGE_CLASS_KILLS_SNIPER,playercard_challenge_sniper_kills,0,playercard_challenge_sniper_kills,,,,,,0,0,0,0,0,0,0,0,0x280002B,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1428,,,,,,Gold,
playercard_challenge,LOOT_STREAK_MASTER_PLAYERCARD,playercard_challenge_streak_master,0,playercard_challenge_streak_master,,,,,,0,0,0,0,0,0,0,0,0x28000F0,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1429,,,,,,Gold,
playercard_challenge,CHALLENGE_CAREER_STREAKSINBOUND,playercard_challenge_streaks_inbound,0,playercard_challenge_streaks_inbound,,,,,,0,0,0,0,0,0,0,0,0x280002C,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1430,,,,,,Gold,
playercard_challenge,CHALLENGE_SCORESTREAK_CAREPACKAGE,playercard_challenge_support_care_package_support_iv,0,playercard_challenge_support_care_package_support_iv,,,,,,0,0,0,0,0,0,0,0,0x28000F3,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1431,,,,,,Gold,
playercard_challenge,CHALLENGE_SCORESTREAK_COUNTERUAV,playercard_challenge_support_counter_recon_aircraft_support_iv,0,playercard_challenge_support_counter_recon_aircraft_support_iv,,,,,,0,0,0,0,0,0,0,0,0x28000F4,,,,0,,0,0,,,,0,,,,,1,,1,,,,,,0,0,0,0,,,0,0,1432,,,,,,Gold,
