model,category,-idIndex,primaryid,collision,transient override,-lobmodel,viewmodel,-worldmat,-viewmat,group1,group2,group3,group4,group5,group6,group7,group8,productionLevel,
rus_starcher_budenovka_mtx5,hat,,364,0,hat,,,,,starcher,,,,,,,,,
rus_clark_budenovka_mtx5,hat,,364,0,hat,,,,,clark,,,,,,,,,
rus_mano_budenovka_mtx5,hat,,364,0,hat,,,,,mano,,,,,,,,,
rus_elliot_budenovka_mtx5,hat,,364,0,hat,,,,,elliot,,,,,,,,,
rus_nguyen_budenovka_mtx5,hat,,364,0,hat,,,,,nguyen,,,,,,,,,
rus_tab_budenovka_mtx5,hat,,364,0,hat,,,,,tab,,,,,,,,,
rus_joyce_budenovka_mtx5,hat,,364,0,hat,,,,,joyce,,,,,,,,,
rus_alfakey_ushankagog_mtx4,hat,,365,0,hat,,,,,alfakey,,,,,,,,,
rus_silva_ushankagog_mtx4,hat,,365,0,hat,,,,,silva,,,,,,,,,
rus_king_ushankagog_mtx4,hat,,365,0,hat,,,,,king,,,,,,,,,
rus_habhab_ushankagog_mtx4,hat,,365,0,hat,,,,,habhab,,,,,,,,,
rus_younger_ushankagog_mtx4,hat,,365,0,hat,,,,,younger,,,,,,,,,
rus_starcher_ushankagog_mtx4,hat,,365,0,hat,,,,,starcher,,,,,,,,,
rus_clark_ushankagog_mtx4,hat,,365,0,hat,,,,,clark,,,,,,,,,
rus_mano_ushankagog_mtx4,hat,,365,0,hat,,,,,mano,,,,,,,,,
rus_elliot_ushankagog_mtx4,hat,,365,0,hat,,,,,elliot,,,,,,,,,
rus_nguyen_ushankagog_mtx4,hat,,365,0,hat,,,,,nguyen,,,,,,,,,
rus_tab_ushankagog_mtx4,hat,,365,0,hat,,,,,tab,,,,,,,,,
rus_joyce_ushankagog_mtx4,hat,,365,0,hat,,,,,joyce,,,,,,,,,
bel_alfakey_m26helmet_mtx4,hat,,366,0,hat,,,,,alfakey,,,,,,,,,
bel_silva_m26helmet_mtx4,hat,,366,0,hat,,,,,silva,,,,,,,,,
bel_king_m26helmet_mtx4,hat,,366,0,hat,,,,,king,,,,,,,,,
bel_habhab_m26helmet_mtx4,hat,,366,0,hat,,,,,habhab,,,,,,,,,
bel_younger_m26helmet_mtx4,hat,,366,0,hat,,,,,younger,,,,,,,,,
bel_starcher_m26helmet_mtx4,hat,,366,0,hat,,,,,starcher,,,,,,,,,
bel_clark_m26helmet_mtx4,hat,,366,0,hat,,,,,clark,,,,,,,,,
bel_mano_m26helmet_mtx4,hat,,366,0,hat,,,,,mano,,,,,,,,,
bel_elliot_m26helmet_mtx4,hat,,366,0,hat,,,,,elliot,,,,,,,,,
bel_nguyen_m26helmet_mtx4,hat,,366,0,hat,,,,,nguyen,,,,,,,,,
bel_tab_m26helmet_mtx4,hat,,366,0,hat,,,,,tab,,,,,,,,,
bel_joyce_m26helmet_mtx4,hat,,366,0,hat,,,,,joyce,,,,,,,,,
eng_alfakey_wolseley_mtx4,hat,,367,0,hat,,,,,alfakey,,,,,,,,,
eng_silva_wolseley_mtx4,hat,,367,0,hat,,,,,silva,,,,,,,,,
eng_king_wolseley_mtx4,hat,,367,0,hat,,,,,king,,,,,,,,,
eng_habhab_wolseley_mtx4,hat,,367,0,hat,,,,,habhab,,,,,,,,,
eng_younger_wolseley_mtx4,hat,,367,0,hat,,,,,younger,,,,,,,,,
eng_starcher_wolseley_mtx4,hat,,367,0,hat,,,,,starcher,,,,,,,,,
eng_clark_wolseley_mtx4,hat,,367,0,hat,,,,,clark,,,,,,,,,
eng_mano_wolseley_mtx4,hat,,367,0,hat,,,,,mano,,,,,,,,,
eng_elliot_wolseley_mtx4,hat,,367,0,hat,,,,,elliot,,,,,,,,,
eng_nguyen_wolseley_mtx4,hat,,367,0,hat,,,,,nguyen,,,,,,,,,
eng_tab_wolseley_mtx4,hat,,367,0,hat,,,,,tab,,,,,,,,,
eng_joyce_wolseley_mtx4,hat,,367,0,hat,,,,,joyce,,,,,,,,,
aus_alfakey_slouch_hat_mtx5,hat,,368,0,hat,,,,,alfakey,,,,,,,,,
aus_silva_slouch_hat_mtx5,hat,,368,0,hat,,,,,silva,,,,,,,,,
aus_king_slouch_hat_mtx5,hat,,368,0,hat,,,,,king,,,,,,,,,
aus_habhab_slouch_hat_mtx5,hat,,368,0,hat,,,,,habhab,,,,,,,,,
aus_younger_slouch_hat_mtx5,hat,,368,0,hat,,,,,younger,,,,,,,,,
aus_starcher_slouch_hat_mtx5,hat,,368,0,hat,,,,,starcher,,,,,,,,,
aus_clark_slouch_hat_mtx5,hat,,368,0,hat,,,,,clark,,,,,,,,,
aus_mano_slouch_hat_mtx5,hat,,368,0,hat,,,,,mano,,,,,,,,,
aus_elliot_slouch_hat_mtx5,hat,,368,0,hat,,,,,elliot,,,,,,,,,
aus_nguyen_slouch_hat_mtx5,hat,,368,0,hat,,,,,nguyen,,,,,,,,,
aus_tab_slouch_hat_mtx5,hat,,368,0,hat,,,,,tab,,,,,,,,,
aus_joyce_slouch_hat_mtx5,hat,,368,0,hat,,,,,joyce,,,,,,,,,
eng_younger_rankedhelm_r7_org1,hat,,369,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r8_org1,hat,,370,0,hat,,,,,,,,,,,,,,
fra_alfakey_m26helm_mtx4,hat,,371,0,hat,,,,,alfakey,,,,,,,,,
fra_silva_m26helm_mtx4,hat,,371,0,hat,,,,,silva,,,,,,,,,
fra_king_m26helm_mtx4,hat,,371,0,hat,,,,,king,,,,,,,,,
fra_habhab_m26helm_mtx4,hat,,371,0,hat,,,,,habhab,,,,,,,,,
fra_younger_m26helm_mtx4,hat,,371,0,hat,,,,,younger,,,,,,,,,
fra_starcher_m26helm_mtx4,hat,,371,0,hat,,,,,starcher,,,,,,,,,
fra_clark_m26helm_mtx4,hat,,371,0,hat,,,,,clark,,,,,,,,,
fra_mano_m26helm_mtx4,hat,,371,0,hat,,,,,mano,,,,,,,,,
fra_elliot_m26helm_mtx4,hat,,371,0,hat,,,,,elliot,,,,,,,,,
fra_nguyen_m26helm_mtx4,hat,,371,0,hat,,,,,nguyen,,,,,,,,,
fra_tab_m26helm_mtx4,hat,,371,0,hat,,,,,tab,,,,,,,,,
fra_joyce_m26helm_mtx4,hat,,371,0,hat,,,,,joyce,,,,,,,,,
eng_alfakey_brodienet_mtx4,hat,,372,0,hat,,,,,alfakey,,,,,,,,,
eng_silva_brodienet_mtx4,hat,,372,0,hat,,,,,silva,,,,,,,,,
eng_king_brodienet_mtx4,hat,,372,0,hat,,,,,king,,,,,,,,,
eng_habhab_brodienet_mtx4,hat,,372,0,hat,,,,,habhab,,,,,,,,,
eng_younger_brodienet_mtx4,hat,,372,0,hat,,,,,younger,,,,,,,,,
eng_starcher_brodienet_mtx4,hat,,372,0,hat,,,,,starcher,,,,,,,,,
eng_clark_brodienet_mtx4,hat,,372,0,hat,,,,,clark,,,,,,,,,
eng_mano_brodienet_mtx4,hat,,372,0,hat,,,,,mano,,,,,,,,,
eng_elliot_brodienet_mtx4,hat,,372,0,hat,,,,,elliot,,,,,,,,,
eng_nguyen_brodienet_mtx4,hat,,372,0,hat,,,,,nguyen,,,,,,,,,
eng_tab_brodienet_mtx4,hat,,372,0,hat,,,,,tab,,,,,,,,,
eng_joyce_brodienet_mtx4,hat,,372,0,hat,,,,,joyce,,,,,,,,,
usa_m_echofox_cwl,hat,,373,0,hat,,,,,!female,,,,,,,,,
usa_f_echofox_cwl,hat,,373,0,hat,,,,,female,,,,,,,,,
usa_m_epsilon_cwl,hat,,374,0,hat,,,,,!female,,,,,,,,,
usa_f_epsilon_cwl,hat,,374,0,hat,,,,,female,,,,,,,,,
usa_m_cwlhelm_cwl,hat,,375,0,hat,,,,,!female,,,,,,,,,
usa_f_cwlhelm_cwl,hat,,375,0,hat,,,,,female,,,,,,,,,
usa_m_eunited_cwl,hat,,376,0,hat,,,,,!female,,,,,,,,,
usa_f_eunited_cwl,hat,,376,0,hat,,,,,female,,,,,,,,,
usa_m_evilgen_cwl,hat,,377,0,hat,,,,,!female,,,,,,,,,
usa_f_evilgen_cwl,hat,,377,0,hat,,,,,female,,,,,,,,,
usa_m_faze_cwl,hat,,378,0,hat,,,,,!female,,,,,,,,,
usa_f_faze_cwl,hat,,378,0,hat,,,,,female,,,,,,,,,
usa_m_luminosity_cwl,hat,,379,0,hat,,,,,!female,,,,,,,,,
usa_f_luminosity_cwl,hat,,379,0,hat,,,,,female,,,,,,,,,
usa_m_mindfreak_cwl,hat,,380,0,hat,,,,,!female,,,,,,,,,
usa_f_mindfreak_cwl,hat,,380,0,hat,,,,,female,,,,,,,,,
usa_m_optic_cwl,hat,,381,0,hat,,,,,!female,,,,,,,,,
usa_f_optic_cwl,hat,,381,0,hat,,,,,female,,,,,,,,,
usa_m_redres_cwl,hat,,382,0,hat,,,,,!female,,,,,,,,,
usa_f_redres_cwl,hat,,382,0,hat,,,,,female,,,,,,,,,
usa_m_risenat_cwl,hat,,383,0,hat,,,,,!female,,,,,,,,,
usa_f_risenat_cwl,hat,,383,0,hat,,,,,female,,,,,,,,,
usa_m_splyce_cwl,hat,,384,0,hat,,,,,!female,,,,,,,,,
usa_f_splyce_cwl,hat,,384,0,hat,,,,,female,,,,,,,,,
usa_m_envy_cwl,hat,,385,0,hat,,,,,!female,,,,,,,,,
usa_f_envy_cwl,hat,,385,0,hat,,,,,female,,,,,,,,,
usa_m_kaliber_cwl,hat,,386,0,hat,,,,,!female,,,,,,,,,
usa_f_kaliber_cwl,hat,,386,0,hat,,,,,female,,,,,,,,,
usa_m_vitality_cwl,hat,,387,0,hat,,,,,!female,,,,,,,,,
usa_f_vitality_cwl,hat,,387,0,hat,,,,,female,,,,,,,,,
usa_m_unilad_cwl,hat,,388,0,hat,,,,,!female,,,,,,,,,
usa_f_unilad_cwl,hat,,388,0,hat,,,,,female,,,,,,,,,
zmp_alfakey_zsskullhelm_r1c1,hat,,389,0,hat,,,,,alfakey,,,,,,,,,
zmp_starcher_zsskullhelm_r1c1,hat,,389,0,hat,,,,,silva,,,,,,,,,
zmp_king_zsskullhelm_r1c1,hat,,389,0,hat,,,,,king,,,,,,,,,
zmp_habhab_zsskullhelm_r1c1,hat,,389,0,hat,,,,,habhab,,,,,,,,,
zmp_younger_zsskullhelm_r1c1,hat,,389,0,hat,,,,,younger,,,,,,,,,
zmp_starcher_zsskullhelm_r1c1,hat,,389,0,hat,,,,,starcher,,,,,,,,,
zmp_clark_zsskullhelm_r1c1,hat,,389,0,hat,,,,,clark,,,,,,,,,
zmp_mano_zsskullhelm_r1c1,hat,,389,0,hat,,,,,mano,,,,,,,,,
zmp_elliot_zsskullhelm_r1c1,hat,,389,0,hat,,,,,elliot,,,,,,,,,
zmp_nguyen_zsskullhelm_r1c1,hat,,389,0,hat,,,,,nguyen,,,,,,,,,
zmp_silva_zsskullhelm_r1c1,hat,,389,0,hat,,,,,tab,,,,,,,,,
zmp_joyce_zsskullhelm_r1c1,hat,,389,0,hat,,,,,joyce,,,,,,,,,
zmp_f_zsbrainhelm_mtx5,hat,,390,0,hat,,,,,female,,,,,,,,,
zmp_m_zsbrainhelm_mtx5,hat,,390,0,hat,,,,,!female,,,,,,,,,
can_silva_tankerhelmet_mtx6,hat,,391,0,hat,,,,,silva,,,,,,,,,
can_king_tankerhelmet_mtx6,hat,,391,0,hat,,,,,king,,,,,,,,,
can_habhab_tankerhelmet_mtx6,hat,,391,0,hat,,,,,habhab,,,,,,,,,
can_younger_tankerhelmet_mtx6,hat,,391,0,hat,,,,,younger,,,,,,,,,
can_starcher_tankerhelmet_mtx6,hat,,391,0,hat,,,,,starcher,,,,,,,,,
can_clark_tankerhelmet_mtx6,hat,,391,0,hat,,,,,clark,,,,,,,,,
can_mano_tankerhelmet_mtx6,hat,,391,0,hat,,,,,mano,,,,,,,,,
can_elliot_tankerhelmet_mtx6,hat,,391,0,hat,,,,,elliot,,,,,,,,,
can_nguyen_tankerhelmet_mtx6,hat,,391,0,hat,,,,,nguyen,,,,,,,,,
can_alfakey_tankerhelmet_mtx6,hat,,391,0,hat,,,,,alfakey,,,,,,,,,
can_tab_tankerhelmet_mtx6,hat,,391,0,hat,,,,,tab,,,,,,,,,
can_joyce_tankerhelmet_mtx6,hat,,391,0,hat,,,,,joyce,,,,,,,,,
ger_silva_m40helmetstraps_mtx6,hat,,392,0,hat,,,,,silva,,,,,,,,,
ger_king_m40helmetstraps_mtx6,hat,,392,0,hat,,,,,king,,,,,,,,,
ger_habhab_m40helmetstraps_mtx6,hat,,392,0,hat,,,,,habhab,,,,,,,,,
ger_younger_m40helmetstraps_mtx6,hat,,392,0,hat,,,,,younger,,,,,,,,,
ger_starcher_m40helmetstraps_mtx6,hat,,392,0,hat,,,,,starcher,,,,,,,,,
ger_clark_m40helmetstraps_mtx6,hat,,392,0,hat,,,,,clark,,,,,,,,,
ger_mano_m40helmetstraps_mtx6,hat,,392,0,hat,,,,,mano,,,,,,,,,
ger_elliot_m40helmetstraps_mtx6,hat,,392,0,hat,,,,,elliot,,,,,,,,,
ger_nguyen_m40helmetstraps_mtx6,hat,,392,0,hat,,,,,nguyen,,,,,,,,,
ger_alfakey_m40helmetstraps_mtx6,hat,,392,0,hat,,,,,alfakey,,,,,,,,,
ger_tab_m40helmetstraps_mtx6,hat,,392,0,hat,,,,,tab,,,,,,,,,
ger_joyce_m40helmetstraps_mtx6,hat,,392,0,hat,,,,,joyce,,,,,,,,,
usa_silva_m41fieldcap_mtx6,hat,,393,0,hat,,,,,silva,,,,,,,,,
usa_king_m41fieldcap_mtx6,hat,,393,0,hat,,,,,king,,,,,,,,,
usa_habhab_m41fieldcap_mtx6,hat,,393,0,hat,,,,,habhab,,,,,,,,,
usa_younger_m41fieldcap_mtx6,hat,,393,0,hat,,,,,younger,,,,,,,,,
usa_starcher_m41fieldcap_mtx6,hat,,393,0,hat,,,,,starcher,,,,,,,,,
usa_clark_m41fieldcap_mtx6,hat,,393,0,hat,,,,,clark,,,,,,,,,
usa_mano_m41fieldcap_mtx6,hat,,393,0,hat,,,,,mano,,,,,,,,,
usa_elliot_m41fieldcap_mtx6,hat,,393,0,hat,,,,,elliot,,,,,,,,,
usa_nguyen_m41fieldcap_mtx6,hat,,393,0,hat,,,,,nguyen,,,,,,,,,
usa_alfakey_m41fieldcap_mtx6,hat,,393,0,hat,,,,,alfakey,,,,,,,,,
usa_tab_m41fieldcap_mtx6,hat,,393,0,hat,,,,,tab,,,,,,,,,
usa_joyce_m41fieldcap_mtx6,hat,,393,0,hat,,,,,joyce,,,,,,,,,
eng_silva_woolcap_mtx6,hat,,394,0,hat,,,,,silva,,,,,,,,,
eng_king_woolcap_mtx6,hat,,394,0,hat,,,,,king,,,,,,,,,
eng_habhab_woolcap_mtx6,hat,,394,0,hat,,,,,habhab,,,,,,,,,
eng_younger_woolcap_mtx6,hat,,394,0,hat,,,,,younger,,,,,,,,,
eng_starcher_woolcap_mtx6,hat,,394,0,hat,,,,,starcher,,,,,,,,,
eng_clark_woolcap_mtx6,hat,,394,0,hat,,,,,clark,,,,,,,,,
eng_mano_woolcap_mtx6,hat,,394,0,hat,,,,,mano,,,,,,,,,
eng_elliot_woolcap_mtx6,hat,,394,0,hat,,,,,elliot,,,,,,,,,
eng_nguyen_woolcap_mtx6,hat,,394,0,hat,,,,,nguyen,,,,,,,,,
eng_alfakey_woolcap_mtx6,hat,,394,0,hat,,,,,alfakey,,,,,,,,,
eng_tab_woolcap_mtx6,hat,,394,0,hat,,,,,tab,,,,,,,,,
eng_joyce_woolcap_mtx6,hat,,394,0,hat,,,,,joyce,,,,,,,,,
eng_silva_wolseley_mtx6,hat,,395,0,hat,,,,,silva,,,,,,,,,
eng_king_wolseley_mtx6,hat,,395,0,hat,,,,,king,,,,,,,,,
eng_habhab_wolseley_mtx6,hat,,395,0,hat,,,,,habhab,,,,,,,,,
eng_younger_wolseley_mtx6,hat,,395,0,hat,,,,,younger,,,,,,,,,
eng_starcher_wolseley_mtx6,hat,,395,0,hat,,,,,starcher,,,,,,,,,
eng_clark_wolseley_mtx6,hat,,395,0,hat,,,,,clark,,,,,,,,,
eng_mano_wolseley_mtx6,hat,,395,0,hat,,,,,mano,,,,,,,,,
eng_elliot_wolseley_mtx6,hat,,395,0,hat,,,,,elliot,,,,,,,,,
eng_nguyen_wolseley_mtx6,hat,,395,0,hat,,,,,nguyen,,,,,,,,,
eng_alfakey_wolseley_mtx6,hat,,395,0,hat,,,,,alfakey,,,,,,,,,
eng_tab_wolseley_mtx6,hat,,395,0,hat,,,,,tab,,,,,,,,,
eng_joyce_wolseley_mtx6,hat,,395,0,hat,,,,,joyce,,,,,,,,,
usa_silva_flakhelmet_mtx6,hat,,396,0,hat,,,,,silva,,,,,,,,,
usa_king_flakhelmet_mtx6,hat,,396,0,hat,,,,,king,,,,,,,,,
usa_habhab_flakhelmet_mtx6,hat,,396,0,hat,,,,,habhab,,,,,,,,,
usa_younger_flakhelmet_mtx6,hat,,396,0,hat,,,,,younger,,,,,,,,,
usa_starcher_flakhelmet_mtx6,hat,,396,0,hat,,,,,starcher,,,,,,,,,
usa_clark_flakhelmet_mtx6,hat,,396,0,hat,,,,,clark,,,,,,,,,
usa_mano_flakhelmet_mtx6,hat,,396,0,hat,,,,,mano,,,,,,,,,
usa_elliot_flakhelmet_mtx6,hat,,396,0,hat,,,,,elliot,,,,,,,,,
usa_nguyen_flakhelmet_mtx6,hat,,396,0,hat,,,,,nguyen,,,,,,,,,
usa_alfakey_flakhelmet_mtx6,hat,,396,0,hat,,,,,alfakey,,,,,,,,,
usa_tab_flakhelmet_mtx6,hat,,396,0,hat,,,,,tab,,,,,,,,,
usa_joyce_flakhelmet_mtx6,hat,,396,0,hat,,,,,joyce,,,,,,,,,
eng_silva_rafgogglesopen_mtx6,hat,,397,0,hat,,,,,silva,,,,,,,,,
eng_king_rafgogglesopen_mtx6,hat,,397,0,hat,,,,,king,,,,,,,,,
eng_habhab_rafgogglesopen_mtx6,hat,,397,0,hat,,,,,habhab,,,,,,,,,
eng_younger_rafgogglesopen_mtx6,hat,,397,0,hat,,,,,younger,,,,,,,,,
eng_starcher_rafgogglesopen_mtx6,hat,,397,0,hat,,,,,starcher,,,,,,,,,
eng_clark_rafgogglesopen_mtx6,hat,,397,0,hat,,,,,clark,,,,,,,,,
eng_mano_rafgogglesopen_mtx6,hat,,397,0,hat,,,,,mano,,,,,,,,,
eng_elliot_rafgogglesopen_mtx6,hat,,397,0,hat,,,,,elliot,,,,,,,,,
eng_nguyen_rafgogglesopen_mtx6,hat,,397,0,hat,,,,,nguyen,,,,,,,,,
eng_alfakey_rafgogglesopen_mtx6,hat,,397,0,hat,,,,,alfakey,,,,,,,,,
eng_tab_rafgogglesopen_mtx6,hat,,397,0,hat,,,,,tab,,,,,,,,,
eng_joyce_rafgogglesopen_mtx6,hat,,397,0,hat,,,,,joyce,,,,,,,,,
eng_silva_brodienetgear_mtx6,hat,,398,0,hat,,,,,silva,,,,,,,,,
eng_king_brodienetgear_mtx6,hat,,398,0,hat,,,,,king,,,,,,,,,
eng_habhab_brodienetgear_mtx6,hat,,398,0,hat,,,,,habhab,,,,,,,,,
eng_younger_brodienetgear_mtx6,hat,,398,0,hat,,,,,younger,,,,,,,,,
eng_starcher_brodienetgear_mtx6,hat,,398,0,hat,,,,,starcher,,,,,,,,,
eng_clark_brodienetgear_mtx6,hat,,398,0,hat,,,,,clark,,,,,,,,,
eng_mano_brodienetgear_mtx6,hat,,398,0,hat,,,,,mano,,,,,,,,,
eng_elliot_brodienetgear_mtx6,hat,,398,0,hat,,,,,elliot,,,,,,,,,
eng_nguyen_brodienetgear_mtx6,hat,,398,0,hat,,,,,nguyen,,,,,,,,,
eng_alfakey_brodienetgear_mtx6,hat,,398,0,hat,,,,,alfakey,,,,,,,,,
eng_tab_brodienetgear_mtx6,hat,,398,0,hat,,,,,tab,,,,,,,,,
eng_joyce_brodienetgear_mtx6,hat,,398,0,hat,,,,,joyce,,,,,,,,,
eng_younger_rankedhelm_r1_r5,hat,,399,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r2_r5,hat,,400,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r3_r5,hat,,401,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r4_r5,hat,,402,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r5_r5,hat,,403,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r6_r5,hat,,404,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r7_r5,hat,,405,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r8_org1,hat,,406,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r1_r6,hat,,407,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r2_r6,hat,,408,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r3_r6,hat,,409,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r4_r6,hat,,410,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r5_r6,hat,,411,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r6_r6,hat,,412,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r7_r6,hat,,413,0,hat,,,,,,,,,,,,,,
eng_younger_rankedhelm_r8_r5,hat,,414,0,hat,,,,,,,,,,,,,,
usa_silva_tricorn_mtx6,hat,,415,0,hat,,,,,silva,,,,,,,,,
usa_king_tricorn_mtx6,hat,,415,0,hat,,,,,king,,,,,,,,,
usa_habhab_tricorn_mtx6,hat,,415,0,hat,,,,,habhab,,,,,,,,,
usa_younger_tricorn_mtx6,hat,,415,0,hat,,,,,younger,,,,,,,,,
usa_starcher_tricorn_mtx6,hat,,415,0,hat,,,,,starcher,,,,,,,,,
usa_clark_tricorn_mtx6,hat,,415,0,hat,,,,,clark,,,,,,,,,
usa_mano_tricorn_mtx6,hat,,415,0,hat,,,,,mano,,,,,,,,,
usa_elliot_tricorn_mtx6,hat,,415,0,hat,,,,,elliot,,,,,,,,,
usa_nguyen_tricorn_mtx6,hat,,415,0,hat,,,,,nguyen,,,,,,,,,
usa_alfakey_tricorn_mtx6,hat,,415,0,hat,,,,,alfakey,,,,,,,,,
usa_tab_tricorn_mtx6,hat,,415,0,hat,,,,,tab,,,,,,,,,
usa_joyce_tricorn_mtx6,hat,,415,0,hat,,,,,joyce,,,,,,,,,
civ_silva_boater_mtx7,hat,,416,0,hat,,,,,silva,,,,,,,,,
civ_king_boater_mtx7,hat,,416,0,hat,,,,,king,,,,,,,,,
civ_habhab_boater_mtx7,hat,,416,0,hat,,,,,habhab,,,,,,,,,
civ_younger_boater_mtx7,hat,,416,0,hat,,,,,younger,,,,,,,,,
civ_starcher_boater_mtx7,hat,,416,0,hat,,,,,starcher,,,,,,,,,
civ_clark_boater_mtx7,hat,,416,0,hat,,,,,clark,,,,,,,,,
civ_mano_boater_mtx7,hat,,416,0,hat,,,,,mano,,,,,,,,,
civ_elliot_boater_mtx7,hat,,416,0,hat,,,,,elliot,,,,,,,,,
civ_nguyen_boater_mtx7,hat,,416,0,hat,,,,,nguyen,,,,,,,,,
civ_alfakey_boater_mtx7,hat,,416,0,hat,,,,,alfakey,,,,,,,,,
civ_tab_boater_mtx7,hat,,416,0,hat,,,,,tab,,,,,,,,,
civ_joyce_boater_mtx7,hat,,416,0,hat,,,,,joyce,,,,,,,,,
usa_silva_flycap_mtx7,hat,,417,0,hat,,,,,silva,,,,,,,,,
usa_king_flycap_mtx7,hat,,417,0,hat,,,,,king,,,,,,,,,
usa_habhab_flycap_mtx7,hat,,417,0,hat,,,,,habhab,,,,,,,,,
usa_younger_flycap_mtx7,hat,,417,0,hat,,,,,younger,,,,,,,,,
usa_starcher_flycap_mtx7,hat,,417,0,hat,,,,,starcher,,,,,,,,,
usa_clark_flycap_mtx7,hat,,417,0,hat,,,,,clark,,,,,,,,,
usa_mano_flycap_mtx7,hat,,417,0,hat,,,,,mano,,,,,,,,,
usa_elliot_flycap_mtx7,hat,,417,0,hat,,,,,elliot,,,,,,,,,
usa_nguyen_flycap_mtx7,hat,,417,0,hat,,,,,nguyen,,,,,,,,,
usa_alfakey_flycap_mtx7,hat,,417,0,hat,,,,,alfakey,,,,,,,,,
usa_tab_flycap_mtx7,hat,,417,0,hat,,,,,tab,,,,,,,,,
usa_joyce_flycap_mtx7,hat,,417,0,hat,,,,,joyce,,,,,,,,,
civ_silva_football_mtx7,hat,,418,0,hat,,,,,silva,,,,,,,,,
civ_king_football_mtx7,hat,,418,0,hat,,,,,king,,,,,,,,,
civ_habhab_football_mtx7,hat,,418,0,hat,,,,,habhab,,,,,,,,,
civ_younger_football_mtx7,hat,,418,0,hat,,,,,younger,,,,,,,,,
civ_starcher_football_mtx7,hat,,418,0,hat,,,,,starcher,,,,,,,,,
civ_clark_football_mtx7,hat,,418,0,hat,,,,,clark,,,,,,,,,
civ_mano_football_mtx7,hat,,418,0,hat,,,,,mano,,,,,,,,,
civ_elliot_football_mtx7,hat,,418,0,hat,,,,,elliot,,,,,,,,,
civ_nguyen_football_mtx7,hat,,418,0,hat,,,,,nguyen,,,,,,,,,
civ_alfakey_football_mtx7,hat,,418,0,hat,,,,,alfakey,,,,,,,,,
civ_tab_football_mtx7,hat,,418,0,hat,,,,,tab,,,,,,,,,
civ_joyce_football_mtx7,hat,,418,0,hat,,,,,joyce,,,,,,,,,
civ_silva_fireman_mtx7,hat,,419,0,hat,,,,,silva,,,,,,,,,
civ_king_fireman_mtx7,hat,,419,0,hat,,,,,king,,,,,,,,,
civ_habhab_fireman_mtx7,hat,,419,0,hat,,,,,habhab,,,,,,,,,
civ_younger_fireman_mtx7,hat,,419,0,hat,,,,,younger,,,,,,,,,
civ_starcher_fireman_mtx7,hat,,419,0,hat,,,,,starcher,,,,,,,,,
civ_clark_fireman_mtx7,hat,,419,0,hat,,,,,clark,,,,,,,,,
civ_mano_fireman_mtx7,hat,,419,0,hat,,,,,mano,,,,,,,,,
civ_elliot_fireman_mtx7,hat,,419,0,hat,,,,,elliot,,,,,,,,,
civ_nguyen_fireman_mtx7,hat,,419,0,hat,,,,,nguyen,,,,,,,,,
civ_alfakey_fireman_mtx7,hat,,419,0,hat,,,,,alfakey,,,,,,,,,
civ_tab_fireman_mtx7,hat,,419,0,hat,,,,,tab,,,,,,,,,
civ_joyce_fireman_mtx7,hat,,419,0,hat,,,,,joyce,,,,,,,,,
civ_silva_visor_mtx7,hat,,420,0,hat,,,,,silva,,,,,,,,,
civ_king_visor_mtx7,hat,,420,0,hat,,,,,king,,,,,,,,,
civ_habhab_visor_mtx7,hat,,420,0,hat,,,,,habhab,,,,,,,,,
civ_younger_visor_mtx7,hat,,420,0,hat,,,,,younger,,,,,,,,,
civ_starcher_visor_mtx7,hat,,420,0,hat,,,,,starcher,,,,,,,,,
civ_clark_visor_mtx7,hat,,420,0,hat,,,,,clark,,,,,,,,,
civ_mano_visor_mtx7,hat,,420,0,hat,,,,,mano,,,,,,,,,
civ_elliot_visor_mtx7,hat,,420,0,hat,,,,,elliot,,,,,,,,,
civ_nguyen_visor_mtx7,hat,,420,0,hat,,,,,nguyen,,,,,,,,,
civ_alfakey_visor_mtx7,hat,,420,0,hat,,,,,alfakey,,,,,,,,,
civ_tab_visor_mtx7,hat,,420,0,hat,,,,,tab,,,,,,,,,
civ_joyce_visor_mtx7,hat,,420,0,hat,,,,,joyce,,,,,,,,,
eng_silva_boonie_mtx7,hat,,421,0,hat,,,,,silva,,,,,,,,,
eng_king_boonie_mtx7,hat,,421,0,hat,,,,,king,,,,,,,,,
eng_habhab_boonie_mtx7,hat,,421,0,hat,,,,,habhab,,,,,,,,,
