col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,
ch_reticle_nydar_doublekill_m1garand_mp,CHALLENGE_RETICLE_DOUBLE_NYDAR,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_m1garand_mp,,20,2500,,,,,,,,,,,,,,,,,7165,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_streaking_m1garand_mp,CHALLENGE_RETICLE_STREAKING_NYDAR,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_m1garand_mp,,10,2500,,,,,,,,,,,,,,,,,7166,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_kill_m1garand_mp,CHALLENGE_RETICLE_KILL_OPTIC,CHALLENGE_RETICLE_KILL_OPTIC_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7167,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_headshot_m1garand_mp,CHALLENGE_RETICLE_HEADSHOT_OPTIC,CHALLENGE_RETICLE_HEADSHOT_OPTIC_DESC,,1,opticsreddot,0,ch_reticle_optic_kill_m1garand_mp,,25,2500,,,,,,,,,,,,,,,,,7168,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_longshot_m1garand_mp,CHALLENGE_RETICLE_LONGSHOT_OPTIC,CHALLENGE_RETICLE_LONGSHOT_OPTIC_DESC,,1,opticsreddot,0,ch_reticle_optic_kill_m1garand_mp,,10,2500,,,,,,,,,,,,,,,,,7169,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_doublekill_m1garand_mp,CHALLENGE_RETICLE_DOUBLE_OPTIC,CHALLENGE_RETICLE_DOUBLE_OPTIC_DESC,,1,opticsreddot,0,ch_reticle_optic_kill_m1garand_mp,,20,2500,,,,,,,,,,,,,,,,,7170,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_streaking_m1garand_mp,CHALLENGE_RETICLE_STREAKING_OPTIC,CHALLENGE_RETICLE_STREAKING_OPTIC_DESC,,1,opticsreddot,0,ch_reticle_optic_kill_m1garand_mp,,10,2500,,,,,,,,,,,,,,,,,7171,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_kill_m1garand_mp,CHALLENGE_RETICLE_KILL_LENS,CHALLENGE_RETICLE_KILL_LENS_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7172,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_headshot_m1garand_mp,CHALLENGE_RETICLE_HEADSHOT_LENS,CHALLENGE_RETICLE_HEADSHOT_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_m1garand_mp,,25,2500,,,,,,,,,,,,,,,,,7173,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_longshot_m1garand_mp,CHALLENGE_RETICLE_LONGSHOT_LENS,CHALLENGE_RETICLE_LONGSHOT_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_m1garand_mp,,10,2500,,,,,,,,,,,,,,,,,7174,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_doublekill_m1garand_mp,CHALLENGE_RETICLE_DOUBLE_LENS,CHALLENGE_RETICLE_DOUBLE_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_m1garand_mp,,20,2500,,,,,,,,,,,,,,,,,7175,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_streaking_m1garand_mp,CHALLENGE_RETICLE_STREAKING_LENS,CHALLENGE_RETICLE_STREAKING_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_m1garand_mp,,10,2500,,,,,,,,,,,,,,,,,7176,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_kill_m1a1_mp,CHALLENGE_RETICLE_KILL_NYDAR,CHALLENGE_RETICLE_KILL_NYDAR_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7177,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_headshot_m1a1_mp,CHALLENGE_RETICLE_HEADSHOT_NYDAR,CHALLENGE_RETICLE_HEADSHOT_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_m1a1_mp,,25,2500,,,,,,,,,,,,,,,,,7178,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_longshot_m1a1_mp,CHALLENGE_RETICLE_LONGSHOT_NYDAR,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_m1a1_mp,,10,2500,,,,,,,,,,,,,,,,,7179,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_doublekill_m1a1_mp,CHALLENGE_RETICLE_DOUBLE_NYDAR,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_m1a1_mp,,20,2500,,,,,,,,,,,,,,,,,7180,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_streaking_m1a1_mp,CHALLENGE_RETICLE_STREAKING_NYDAR,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_m1a1_mp,,10,2500,,,,,,,,,,,,,,,,,7181,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_kill_m1a1_mp,CHALLENGE_RETICLE_KILL_OPTIC,CHALLENGE_RETICLE_KILL_OPTIC_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7182,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_headshot_m1a1_mp,CHALLENGE_RETICLE_HEADSHOT_OPTIC,CHALLENGE_RETICLE_HEADSHOT_OPTIC_DESC,,1,opticsreddot,0,ch_reticle_optic_kill_m1a1_mp,,25,2500,,,,,,,,,,,,,,,,,7183,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_longshot_m1a1_mp,CHALLENGE_RETICLE_LONGSHOT_OPTIC,CHALLENGE_RETICLE_LONGSHOT_OPTIC_DESC,,1,opticsreddot,0,ch_reticle_optic_kill_m1a1_mp,,10,2500,,,,,,,,,,,,,,,,,7184,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_doublekill_m1a1_mp,CHALLENGE_RETICLE_DOUBLE_OPTIC,CHALLENGE_RETICLE_DOUBLE_OPTIC_DESC,,1,opticsreddot,0,ch_reticle_optic_kill_m1a1_mp,,20,2500,,,,,,,,,,,,,,,,,7185,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_streaking_m1a1_mp,CHALLENGE_RETICLE_STREAKING_OPTIC,CHALLENGE_RETICLE_STREAKING_OPTIC_DESC,,1,opticsreddot,0,ch_reticle_optic_kill_m1a1_mp,,10,2500,,,,,,,,,,,,,,,,,7186,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_kill_m1a1_mp,CHALLENGE_RETICLE_KILL_LENS,CHALLENGE_RETICLE_KILL_LENS_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7075,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_headshot_m1a1_mp,CHALLENGE_RETICLE_HEADSHOT_LENS,CHALLENGE_RETICLE_HEADSHOT_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_m1a1_mp,,25,2500,,,,,,,,,,,,,,,,,7077,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_longshot_m1a1_mp,CHALLENGE_RETICLE_LONGSHOT_LENS,CHALLENGE_RETICLE_LONGSHOT_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_m1a1_mp,,10,2500,,,,,,,,,,,,,,,,,7082,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_doublekill_m1a1_mp,CHALLENGE_RETICLE_DOUBLE_LENS,CHALLENGE_RETICLE_DOUBLE_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_m1a1_mp,,20,2500,,,,,,,,,,,,,,,,,7083,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_streaking_m1a1_mp,CHALLENGE_RETICLE_STREAKING_LENS,CHALLENGE_RETICLE_STREAKING_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_m1a1_mp,,10,2500,,,,,,,,,,,,,,,,,7084,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_kill_stg44_mp,CHALLENGE_RETICLE_KILL_NYDAR,CHALLENGE_RETICLE_KILL_NYDAR_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7187,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_headshot_stg44_mp,CHALLENGE_RETICLE_HEADSHOT_NYDAR,CHALLENGE_RETICLE_HEADSHOT_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_stg44_mp,,25,2500,,,,,,,,,,,,,,,,,7188,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_longshot_stg44_mp,CHALLENGE_RETICLE_LONGSHOT_NYDAR,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_stg44_mp,,10,2500,,,,,,,,,,,,,,,,,7189,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_doublekill_stg44_mp,CHALLENGE_RETICLE_DOUBLE_NYDAR,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_stg44_mp,,20,2500,,,,,,,,,,,,,,,,,7190,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_streaking_stg44_mp,CHALLENGE_RETICLE_STREAKING_NYDAR,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_stg44_mp,,10,2500,,,,,,,,,,,,,,,,,7191,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_kill_stg44_mp,CHALLENGE_RETICLE_KILL_OPTIC,CHALLENGE_RETICLE_KILL_OPTIC_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7192,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_headshot_stg44_mp,CHALLENGE_RETICLE_HEADSHOT_OPTIC,CHALLENGE_RETICLE_HEADSHOT_OPTIC_DESC,,1,opticsreddot,0,ch_reticle_optic_kill_stg44_mp,,25,2500,,,,,,,,,,,,,,,,,7193,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_longshot_stg44_mp,CHALLENGE_RETICLE_LONGSHOT_OPTIC,CHALLENGE_RETICLE_LONGSHOT_OPTIC_DESC,,1,opticsreddot,0,ch_reticle_optic_kill_stg44_mp,,10,2500,,,,,,,,,,,,,,,,,7194,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_doublekill_stg44_mp,CHALLENGE_RETICLE_DOUBLE_OPTIC,CHALLENGE_RETICLE_DOUBLE_OPTIC_DESC,,1,opticsreddot,0,ch_reticle_optic_kill_stg44_mp,,20,2500,,,,,,,,,,,,,,,,,7195,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_optic_streaking_stg44_mp,CHALLENGE_RETICLE_STREAKING_OPTIC,CHALLENGE_RETICLE_STREAKING_OPTIC_DESC,,1,opticsreddot,0,ch_reticle_optic_kill_stg44_mp,,10,2500,,,,,,,,,,,,,,,,,7196,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_kill_stg44_mp,CHALLENGE_RETICLE_KILL_LENS,CHALLENGE_RETICLE_KILL_LENS_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7197,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_headshot_stg44_mp,CHALLENGE_RETICLE_HEADSHOT_LENS,CHALLENGE_RETICLE_HEADSHOT_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_stg44_mp,,25,2500,,,,,,,,,,,,,,,,,7198,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_longshot_stg44_mp,CHALLENGE_RETICLE_LONGSHOT_LENS,CHALLENGE_RETICLE_LONGSHOT_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_stg44_mp,,10,2500,,,,,,,,,,,,,,,,,7199,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_doublekill_stg44_mp,CHALLENGE_RETICLE_DOUBLE_LENS,CHALLENGE_RETICLE_DOUBLE_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_stg44_mp,,20,2500,,,,,,,,,,,,,,,,,7200,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_streaking_stg44_mp,CHALLENGE_RETICLE_STREAKING_LENS,CHALLENGE_RETICLE_STREAKING_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_stg44_mp,,10,2500,,,,,,,,,,,,,,,,,7201,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_kill_greasegun_mp,CHALLENGE_RETICLE_KILL_NYDAR,CHALLENGE_RETICLE_KILL_NYDAR_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7202,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_headshot_greasegun_mp,CHALLENGE_RETICLE_HEADSHOT_NYDAR,CHALLENGE_RETICLE_HEADSHOT_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_greasegun_mp,,25,2500,,,,,,,,,,,,,,,,,7203,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_longshot_greasegun_mp,CHALLENGE_RETICLE_LONGSHOT_NYDAR,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_greasegun_mp,,10,2500,,,,,,,,,,,,,,,,,7204,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_doublekill_greasegun_mp,CHALLENGE_RETICLE_DOUBLE_NYDAR,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_greasegun_mp,,20,2500,,,,,,,,,,,,,,,,,7205,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_streaking_greasegun_mp,CHALLENGE_RETICLE_STREAKING_NYDAR,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_greasegun_mp,,10,2500,,,,,,,,,,,,,,,,,7206,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_kill_greasegun_mp,CHALLENGE_RETICLE_KILL_LENS,CHALLENGE_RETICLE_KILL_LENS_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7207,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_headshot_greasegun_mp,CHALLENGE_RETICLE_HEADSHOT_LENS,CHALLENGE_RETICLE_HEADSHOT_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_greasegun_mp,,25,2500,,,,,,,,,,,,,,,,,7208,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_longshot_greasegun_mp,CHALLENGE_RETICLE_LONGSHOT_LENS,CHALLENGE_RETICLE_LONGSHOT_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_greasegun_mp,,10,2500,,,,,,,,,,,,,,,,,7209,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_doublekill_greasegun_mp,CHALLENGE_RETICLE_DOUBLE_LENS,CHALLENGE_RETICLE_DOUBLE_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_greasegun_mp,,20,2500,,,,,,,,,,,,,,,,,7210,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_streaking_greasegun_mp,CHALLENGE_RETICLE_STREAKING_LENS,CHALLENGE_RETICLE_STREAKING_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_greasegun_mp,,10,2500,,,,,,,,,,,,,,,,,7211,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_kill_ppsh41_mp,CHALLENGE_RETICLE_KILL_NYDAR,CHALLENGE_RETICLE_KILL_NYDAR_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7212,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_headshot_ppsh41_mp,CHALLENGE_RETICLE_HEADSHOT_NYDAR,CHALLENGE_RETICLE_HEADSHOT_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_ppsh41_mp,,25,2500,,,,,,,,,,,,,,,,,7213,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_longshot_ppsh41_mp,CHALLENGE_RETICLE_LONGSHOT_NYDAR,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_ppsh41_mp,,10,2500,,,,,,,,,,,,,,,,,7214,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_doublekill_ppsh41_mp,CHALLENGE_RETICLE_DOUBLE_NYDAR,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_ppsh41_mp,,20,2500,,,,,,,,,,,,,,,,,7215,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_streaking_ppsh41_mp,CHALLENGE_RETICLE_STREAKING_NYDAR,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_ppsh41_mp,,10,2500,,,,,,,,,,,,,,,,,7216,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_kill_ppsh41_mp,CHALLENGE_RETICLE_KILL_LENS,CHALLENGE_RETICLE_KILL_LENS_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7217,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_headshot_ppsh41_mp,CHALLENGE_RETICLE_HEADSHOT_LENS,CHALLENGE_RETICLE_HEADSHOT_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_ppsh41_mp,,25,2500,,,,,,,,,,,,,,,,,7218,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_longshot_ppsh41_mp,CHALLENGE_RETICLE_LONGSHOT_LENS,CHALLENGE_RETICLE_LONGSHOT_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_ppsh41_mp,,10,2500,,,,,,,,,,,,,,,,,7219,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_doublekill_ppsh41_mp,CHALLENGE_RETICLE_DOUBLE_LENS,CHALLENGE_RETICLE_DOUBLE_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_ppsh41_mp,,20,2500,,,,,,,,,,,,,,,,,7220,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_streaking_ppsh41_mp,CHALLENGE_RETICLE_STREAKING_LENS,CHALLENGE_RETICLE_STREAKING_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_ppsh41_mp,,10,2500,,,,,,,,,,,,,,,,,7221,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_kill_type100_mp,CHALLENGE_RETICLE_KILL_NYDAR,CHALLENGE_RETICLE_KILL_NYDAR_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7222,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_headshot_type100_mp,CHALLENGE_RETICLE_HEADSHOT_NYDAR,CHALLENGE_RETICLE_HEADSHOT_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_type100_mp,,25,2500,,,,,,,,,,,,,,,,,7223,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_longshot_type100_mp,CHALLENGE_RETICLE_LONGSHOT_NYDAR,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_type100_mp,,10,2500,,,,,,,,,,,,,,,,,7224,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_doublekill_type100_mp,CHALLENGE_RETICLE_DOUBLE_NYDAR,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_type100_mp,,20,2500,,,,,,,,,,,,,,,,,7225,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_streaking_type100_mp,CHALLENGE_RETICLE_STREAKING_NYDAR,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_type100_mp,,10,2500,,,,,,,,,,,,,,,,,7226,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_kill_type100_mp,CHALLENGE_RETICLE_KILL_LENS,CHALLENGE_RETICLE_KILL_LENS_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7227,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_headshot_type100_mp,CHALLENGE_RETICLE_HEADSHOT_LENS,CHALLENGE_RETICLE_HEADSHOT_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_type100_mp,,25,2500,,,,,,,,,,,,,,,,,7228,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_longshot_type100_mp,CHALLENGE_RETICLE_LONGSHOT_LENS,CHALLENGE_RETICLE_LONGSHOT_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_type100_mp,,10,2500,,,,,,,,,,,,,,,,,7229,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_doublekill_type100_mp,CHALLENGE_RETICLE_DOUBLE_LENS,CHALLENGE_RETICLE_DOUBLE_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_type100_mp,,20,2500,,,,,,,,,,,,,,,,,7230,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_streaking_type100_mp,CHALLENGE_RETICLE_STREAKING_LENS,CHALLENGE_RETICLE_STREAKING_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_type100_mp,,10,2500,,,,,,,,,,,,,,,,,7231,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_kill_mp28_mp,CHALLENGE_RETICLE_KILL_NYDAR,CHALLENGE_RETICLE_KILL_NYDAR_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7232,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_headshot_mp28_mp,CHALLENGE_RETICLE_HEADSHOT_NYDAR,CHALLENGE_RETICLE_HEADSHOT_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_mp28_mp,,25,2500,,,,,,,,,,,,,,,,,7233,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_longshot_mp28_mp,CHALLENGE_RETICLE_LONGSHOT_NYDAR,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_mp28_mp,,10,2500,,,,,,,,,,,,,,,,,7234,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_doublekill_mp28_mp,CHALLENGE_RETICLE_DOUBLE_NYDAR,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_mp28_mp,,20,2500,,,,,,,,,,,,,,,,,7235,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_streaking_mp28_mp,CHALLENGE_RETICLE_STREAKING_NYDAR,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,,1,opticsreddot,0,ch_reticle_nydar_kill_mp28_mp,,10,2500,,,,,,,,,,,,,,,,,7236,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_kill_mp28_mp,CHALLENGE_RETICLE_KILL_LENS,CHALLENGE_RETICLE_KILL_LENS_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7237,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_headshot_mp28_mp,CHALLENGE_RETICLE_HEADSHOT_LENS,CHALLENGE_RETICLE_HEADSHOT_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_mp28_mp,,25,2500,,,,,,,,,,,,,,,,,7238,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_longshot_mp28_mp,CHALLENGE_RETICLE_LONGSHOT_LENS,CHALLENGE_RETICLE_LONGSHOT_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_mp28_mp,,10,2500,,,,,,,,,,,,,,,,,7239,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_doublekill_mp28_mp,CHALLENGE_RETICLE_DOUBLE_LENS,CHALLENGE_RETICLE_DOUBLE_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_mp28_mp,,20,2500,,,,,,,,,,,,,,,,,7240,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_lens_streaking_mp28_mp,CHALLENGE_RETICLE_STREAKING_LENS,CHALLENGE_RETICLE_STREAKING_LENS_DESC,,1,opticsreddot,0,ch_reticle_lens_kill_mp28_mp,,10,2500,,,,,,,,,,,,,,,,,7241,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
ch_reticle_nydar_kill_lewis_mp,CHALLENGE_RETICLE_KILL_NYDAR,CHALLENGE_RETICLE_KILL_NYDAR_DESC,,1,opticsreddot,0,,,50,250,100,500,200,750,300,1000,400,2500,500,5000,,,,,,,7242,,,,,,,,,,,,,,,ch_reticle_mastery,,,,,,
