a1,b2,c3,d4,e5,f6,g7,h8,i9,j10,k11,l12,
m30 gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_m30_mp,,,,,,,,,
m30 gold_leopard,weaponCamo,0,ch_camoT3_doublekill_m30_mp,,,,,,,,,
m30 greenspot,weaponCamo,0,ch_camo_m30_mp_1,,,,,,,,,
m30 heeres,weaponCamo,0,ch_camo_m30_mp_3,,,,,,,,,
m30 leibermuster,weaponCamo,0,ch_camo_m30_mp_4,,,,,,,,,
m30 leopard,weaponCamo,0,ch_camoT2_altdivision_m30_mp,,,,,,,,,
m30 m1916,weaponCamo,0,ch_camoT2_revenge_m30_mp,,,,,,,,,
m30 oakleaf,weaponCamo,0,ch_camo_m30_mp_6,,,,,,,,,
m30 palmtree,weaponCamo,0,ch_camo_m30_mp_7,,,,,,,,,
m30 panzer,weaponCamo,0,ch_camo_m30_mp_9,,,,,,,,,
m30 peapattern,weaponCamo,0,ch_camo_m30_mp_5,,,,,,,,,
m30 planetree,weaponCamo,0,ch_camo_m30_mp_8,,,,,,,,,
m30 ret1_reflex,weaponReticle,0,ch_reticle_nydar_kill_m30_mp_1,,,,,,,,,
m30 ret10_reflex,weaponReticle,0,ch_reticle_nydar_streaking_m30_mp,,,,,,,,,
m30 ret2_reflex,weaponReticle,0,ch_reticle_nydar_kill_m30_mp_2,,,,,,,,,
m30 ret3_reflex,weaponReticle,0,ch_reticle_nydar_kill_m30_mp_3,,,,,,,,,
m30 ret4_reflex,weaponReticle,0,ch_reticle_nydar_kill_m30_mp_4,,,,,,,,,
m30 ret5_reflex,weaponReticle,0,ch_reticle_nydar_kill_m30_mp_5,,,,,,,,,
m30 ret6_reflex,weaponReticle,0,ch_reticle_nydar_kill_m30_mp_6,,,,,,,,,
m30 ret7_reflex,weaponReticle,0,ch_reticle_nydar_headshot_m30_mp,,,,,,,,,
m30 ret8_reflex,weaponReticle,0,ch_reticle_nydar_longshot_m30_mp,,,,,,,,,
m30 ret9_reflex,weaponReticle,0,ch_reticle_nydar_doublekill_m30_mp,,,,,,,,,
m30 snow,weaponCamo,0,ch_camoT2_maindivision_m30_mp,,,,,,,,,
m30 zom_amp,loot,0,,,,,,,,,,
m30 zom_amp_02,weaponCamo,0,,,,,,,,,,
m30 zom_amp_03,loot,0,,,,,,,,,,
m30 zom_amp_04,weaponCamo,0,,,,,,,,,,
m30 zom_amp_05,weaponCamo,0,,,,,,,,,,
m30 zom_camo_01,weaponCamo,0,,,,,,,,,,
m30 zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
m30 zom_fog_01,loot,0,,,,,,,,,,
m30 zom_frontline_01,weaponCamo,0,,,,,,,,,,
m30 zom_madmin_01,weaponCamo,0,,,,,,,,,,
m30 zom_preorder,loot,0,,,,,,,0x800092,,,
m30 zom_skin_01,loot,0,,,,,,,,,,
m30 zom_spat_01,weaponCamo,0,,,,,,,,,,
m30 zom_spat_02,weaponCamo,0,,,,,,,,,,
m30 zom_spat_03,weaponCamo,0,,,,,,,,,,
m30 zom_twitch,weaponCamo,0,,,,,,,,,,
m30_loot0_mp,loot,0,,,,,,,,,,
m30_loot1_mp,loot,0,,,,,,,,,,
m30_loot2_mp,loot,0,,,,,,,,,,
m30_loot3_mp,loot,0,,,,,,,,,,
m30_mp,weapon,0,,ch_cacToken_m30,ch_prPurchase_m30,,,,,,,
m30_rifle,attachmentUnlock,0,,,,,,,,,,
m712 bronze,weaponCamo,0,ch_camoT2_doublekill_m712_mp,,,,,,,,,
m712 brownspot,weaponCamo,0,ch_camo_m712_mp_2,,,,,,,,,
m712 camo_pap_04,weaponCamo,0,,,,,,,,,,
m712 chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
m712 chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
m712 copper,weaponCamo,0,ch_camoT2_killstreak5_m712_mp,,,,,,,,,
m712 diamond,weaponCamo,0,ch_camo_mastery_pistol,,,,,,,,,
m712 gold,weaponCamo,0,ch_camo_mastery_m712_mp,,,,,,,,,
m712 gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_m712_mp,,,,,,,,,
m712 gold_leopard,weaponCamo,0,ch_camoT3_doublekill_m712_mp,,,,,,,,,
m712 greenspot,weaponCamo,0,ch_camo_m712_mp_1,,,,,,,,,
m712 heeres,weaponCamo,0,ch_camo_m712_mp_3,,,,,,,,,
m712 leibermuster,weaponCamo,0,ch_camo_m712_mp_4,,,,,,,,,
m712 leopard,weaponCamo,0,ch_camoT2_switchkill_m712_mp,,,,,,,,,
m712 m1916,weaponCamo,0,ch_camoT2_revenge_m712_mp,,,,,,,,,
m712 oakleaf,weaponCamo,0,ch_camo_m712_mp_6,,,,,,,,,
m712 palmtree,weaponCamo,0,ch_camo_m712_mp_7,,,,,,,,,
m712 panzer,weaponCamo,0,ch_camo_m712_mp_9,,,,,,,,,
m712 peapattern,weaponCamo,0,ch_camo_m712_mp_5,,,,,,,,,
m712 planetree,weaponCamo,0,ch_camo_m712_mp_8,,,,,,,,,
m712 snow,weaponCamo,0,ch_camoT2_neardeath_m712_mp,,,,,,,,,
m712 zom_amp,loot,0,,,,,,,,,,
m712 zom_amp_02,weaponCamo,0,,,,,,,,,,
m712 zom_amp_03,loot,0,,,,,,,,,,
m712 zom_amp_04,weaponCamo,0,,,,,,,,,,
m712 zom_amp_05,weaponCamo,0,,,,,,,,,,
m712 zom_camo_01,weaponCamo,0,,,,,,,,,,
m712 zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
m712 zom_fog_01,loot,0,,,,,,,,,,
m712 zom_frontline_01,weaponCamo,0,,,,,,,,,,
m712 zom_madmin_01,weaponCamo,0,,,,,,,,,,
m712 zom_preorder,loot,0,,,,,,,0x800092,,,
m712 zom_skin_01,loot,0,,,,,,,,,,
m712 zom_spat_01,weaponCamo,0,,,,,,,,,,
m712 zom_spat_02,weaponCamo,0,,,,,,,,,,
m712 zom_spat_03,weaponCamo,0,,,,,,,,,,
m712 zom_twitch,weaponCamo,0,,,,,,,,,,
m712_loot0_mp,loot,0,,,,,,,,,,
m712_loot1_mp,loot,0,,,,,,,,,,
m712_loot2_mp,loot,0,,,,,,,,,,
m712_loot3_mp,loot,0,,,,,,,,,,
m712_mp,weapon,32,,ch_cacToken_m712,ch_prPurchase_m712,,,,,,,
mas36 bronze,weaponCamo,0,ch_camoT2_doublekill_mas36_mp,,,,,,,,,
mas36 brownspot,weaponCamo,0,ch_camo_mas36_mp_2,,,,,,,,,
mas36 camo_pap_04,weaponCamo,0,,,,,,,,,,
mas36 chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
mas36 chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
mas36 copper,weaponCamo,0,ch_camoT2_killstreak5_mas36_mp,,,,,,,,,
mas36 diamond,weaponCamo,0,ch_camo_mastery_sniper,,,,,,,,,
mas36 gold,weaponCamo,0,ch_camo_mastery_mas36_mp,,,,,,,,,
mas36 gold_cheetah,weaponCamo,0,ch_camoT4_headshot_mas36_mp,,,,,,,,,
mas36 gold_leopard,weaponCamo,0,ch_camoT3_doublekill_mas36_mp,,,,,,,,,
mas36 greenspot,weaponCamo,0,ch_camo_mas36_mp_1,,,,,,,,,
mas36 heeres,weaponCamo,0,ch_camo_mas36_mp_3,,,,,,,,,
mas36 leibermuster,weaponCamo,0,ch_camo_mas36_mp_4,,,,,,,,,
mas36 leopard,weaponCamo,0,ch_camoT2_altdivision_mas36_mp,,,,,,,,,
mas36 m1916,weaponCamo,0,ch_camoT2_revenge_mas36_mp,,,,,,,,,
mas36 oakleaf,weaponCamo,0,ch_camo_mas36_mp_6,,,,,,,,,
mas36 palmtree,weaponCamo,0,ch_camo_mas36_mp_7,,,,,,,,,
mas36 panzer,weaponCamo,0,ch_camo_mas36_mp_9,,,,,,,,,
mas36 peapattern,weaponCamo,0,ch_camo_mas36_mp_5,,,,,,,,,
mas36 planetree,weaponCamo,0,ch_camo_mas36_mp_8,,,,,,,,,
mas36 snow,weaponCamo,0,ch_camoT2_maindivision_mas36_mp,,,,,,,,,
mas36 zom_amp,loot,0,,,,,,,,,,
mas36 zom_amp_02,weaponCamo,0,,,,,,,,,,
mas36 zom_amp_03,loot,0,,,,,,,,,,
mas36 zom_amp_04,weaponCamo,0,,,,,,,,,,
mas36 zom_amp_05,weaponCamo,0,,,,,,,,,,
mas36 zom_camo_01,weaponCamo,0,,,,,,,,,,
mas36 zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
mas36 zom_fog_01,loot,0,,,,,,,,,,
mas36 zom_frontline_01,weaponCamo,0,,,,,,,,,,
mas36 zom_madmin_01,weaponCamo,0,,,,,,,,,,
mas36 zom_preorder,weaponCamo,0,,,,,,,0x800092,,,
mas36 zom_skin_01,weaponCamo,0,,,,,,,,,,
mas36 zom_spat_01,weaponCamo,0,,,,,,,,,,
mas36 zom_spat_02,weaponCamo,0,,,,,,,,,,
mas36 zom_spat_03,weaponCamo,0,,,,,,,,,,
mas36 zom_twitch,weaponCamo,0,,,,,,,,,,
mas36_loot0_mp,loot,0,,,,,,,,,,
mas36_loot1_mp,loot,0,,,,,,,,,,
mas36_loot2_mp,loot,0,,,,,,,,,,
mas36_loot3_mp,loot,0,,,,,,,,,,
mas36_mp,weapon,0,,,,,,,,,,
mas38 bronze,weaponCamo,0,ch_camoT2_doublekill_mas38_mp,,,,,,,,,
mas38 brownspot,weaponCamo,0,ch_camo_mas38_mp_2,,,,,,,,,
mas38 camo_pap_04,weaponCamo,0,,,,,,,,,,
mas38 chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
mas38 chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
mas38 copper,weaponCamo,0,ch_camoT2_killstreak5_mas38_mp,,,,,,,,,
mas38 diamond,weaponCamo,0,ch_camo_mastery_smg,,,,,,,,,
mas38 gold,weaponCamo,0,ch_camo_mastery_mas38_mp,,,,,,,,,
mas38 gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_mas38_mp,,,,,,,,,
mas38 gold_leopard,weaponCamo,0,ch_camoT3_doublekill_mas38_mp,,,,,,,,,
mas38 greenspot,weaponCamo,0,ch_camo_mas38_mp_1,,,,,,,,,
mas38 heeres,weaponCamo,0,ch_camo_mas38_mp_3,,,,,,,,,
mas38 leibermuster,weaponCamo,0,ch_camo_mas38_mp_4,,,,,,,,,
mas38 leopard,weaponCamo,0,ch_camoT2_altdivision_mas38_mp,,,,,,,,,
mas38 m1916,weaponCamo,0,ch_camoT2_revenge_mas38_mp,,,,,,,,,
mas38 oakleaf,weaponCamo,0,ch_camo_mas38_mp_6,,,,,,,,,
mas38 palmtree,weaponCamo,0,ch_camo_mas38_mp_7,,,,,,,,,
mas38 panzer,weaponCamo,0,ch_camo_mas38_mp_9,,,,,,,,,
mas38 peapattern,weaponCamo,0,ch_camo_mas38_mp_5,,,,,,,,,
mas38 planetree,weaponCamo,0,ch_camo_mas38_mp_8,,,,,,,,,
mas38 ret1_lens,weaponReticle,0,ch_reticle_lens_kill_mas38_mp_1,,,,,,,,,
mas38 ret1_reflex,weaponReticle,0,ch_reticle_nydar_kill_mas38_mp_1,,,,,,,,,
mas38 ret10_lens,weaponReticle,0,ch_reticle_lens_streaking_mas38_mp,,,,,,,,,
mas38 ret10_reflex,weaponReticle,0,ch_reticle_nydar_streaking_mas38_mp,,,,,,,,,
mas38 ret2_lens,weaponReticle,0,ch_reticle_lens_kill_mas38_mp_2,,,,,,,,,
mas38 ret2_reflex,weaponReticle,0,ch_reticle_nydar_kill_mas38_mp_2,,,,,,,,,
mas38 ret3_lens,weaponReticle,0,ch_reticle_lens_kill_mas38_mp_3,,,,,,,,,
mas38 ret3_reflex,weaponReticle,0,ch_reticle_nydar_kill_mas38_mp_3,,,,,,,,,
mas38 ret4_lens,weaponReticle,0,ch_reticle_lens_kill_mas38_mp_4,,,,,,,,,
mas38 ret4_reflex,weaponReticle,0,ch_reticle_nydar_kill_mas38_mp_4,,,,,,,,,
mas38 ret5_lens,weaponReticle,0,ch_reticle_lens_kill_mas38_mp_5,,,,,,,,,
mas38 ret5_reflex,weaponReticle,0,ch_reticle_nydar_kill_mas38_mp_5,,,,,,,,,
mas38 ret6_lens,weaponReticle,0,ch_reticle_lens_kill_mas38_mp_6,,,,,,,,,
mas38 ret6_reflex,weaponReticle,0,ch_reticle_nydar_kill_mas38_mp_6,,,,,,,,,
mas38 ret7_lens,weaponReticle,0,ch_reticle_lens_headshot_mas38_mp,,,,,,,,,
mas38 ret7_reflex,weaponReticle,0,ch_reticle_nydar_headshot_mas38_mp,,,,,,,,,
mas38 ret8_lens,weaponReticle,0,ch_reticle_lens_longshot_mas38_mp,,,,,,,,,
mas38 ret8_reflex,weaponReticle,0,ch_reticle_nydar_longshot_mas38_mp,,,,,,,,,
mas38 ret9_lens,weaponReticle,0,ch_reticle_lens_doublekill_mas38_mp,,,,,,,,,
mas38 ret9_reflex,weaponReticle,0,ch_reticle_nydar_doublekill_mas38_mp,,,,,,,,,
mas38 snow,weaponCamo,0,ch_camoT2_maindivision_mas38_mp,,,,,,,,,
mas38 zom_amp,loot,0,,,,,,,,,,
mas38 zom_amp_02,weaponCamo,0,,,,,,,,,,
mas38 zom_amp_03,loot,0,,,,,,,,,,
mas38 zom_amp_04,weaponCamo,0,,,,,,,,,,
mas38 zom_amp_05,weaponCamo,0,,,,,,,,,,
mas38 zom_camo_01,weaponCamo,0,,,,,,,,,,
mas38 zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
mas38 zom_fog_01,loot,0,,,,,,,,,,
mas38 zom_frontline_01,weaponCamo,0,,,,,,,,,,
mas38 zom_madmin_01,weaponCamo,0,,,,,,,,,,
mas38 zom_preorder,weaponCamo,0,,,,,,,0x800092,,,
mas38 zom_skin_01,weaponCamo,0,,,,,,,,,,
mas38 zom_spat_01,weaponCamo,0,,,,,,,,,,
mas38 zom_spat_02,weaponCamo,0,,,,,,,,,,
mas38 zom_spat_03,weaponCamo,0,,,,,,,,,,
mas38 zom_twitch,weaponCamo,0,,,,,,,,,,
mas38_loot0_mp,loot,0,,,,,,,,,,
mas38_loot1_mp,loot,0,,,,,,,,,,
mas38_loot2_mp,loot,0,,,,,,,,,,
mas38_loot3_mp,loot,0,,,,,,,,,,
mas38_mp,weapon,0,,,,,,,,,,
masterPrestigeProxyRank100,loot,0,,,,,,,,,,
masterPrestigeProxyRank1000,loot,0,,,,,,,,,,
masterPrestigeProxyRank200,loot,0,,,,,,,,,,
masterPrestigeProxyRank300,loot,0,,,,,,,,,,
masterPrestigeProxyRank400,loot,0,,,,,,,,,,
masterPrestigeProxyRank500,loot,0,,,,,,,,,,
masterPrestigeProxyRank56,loot,0,,,,,,,,,,
masterPrestigeProxyRank600,loot,0,,,,,,,,,,
masterPrestigeProxyRank700,loot,0,,,,,,,,,,
masterPrestigeProxyRank800,loot,0,,,,,,,,,,
masterPrestigeProxyRank900,loot,0,,,,,,,,,,
melee camo_incentive_endowment_01,loot,0,,,,,,,0x80013A,,,
melee camo_mtx3_5_01,loot,0,,,,,,,,,,
melee camo_mtx3_5_02,loot,0,,,,,,,,,,
melee camo_mtx3_5_03,loot,0,,,,,,,,,,
melee camo_mtx3_5_04,loot,0,,,,,,,,,,
melee camo_mtx3_5_05,loot,0,,,,,,,,,,
melee camo_mtx3_5_06,loot,0,,,,,,,,,,
melee camo_mtx3_5_07,loot,0,,,,,,,,,,
melee camo_mtx3_5_08,loot,0,,,,,,,,,,
melee camo_mtx3_5_09,loot,0,,,,,,,,,,
melee camo_mtx3_5_10,loot,0,,,,,,,,,,
melee camo_mtx3_5_stpatricks_01,loot,0,,,,,,,,,,
melee camo_mtx3_5_stpatricks_02,loot,0,,,,,,,,,,
melee camo_mtx4_01,loot,0,,,,,,,,,,
melee camo_mtx4_02,loot,0,,,,,,,,,,
melee camo_mtx4_03,loot,0,,,,,,,,,,
melee camo_mtx5_01,loot,0,,,,,,,,,,
melee camo_mtx5_02,loot,0,,,,,,,,,,
melee camo_mtx5_03,loot,0,,,,,,,,,,
melee camo_mtx5_04,loot,0,,,,,,,,,,
melee camo_mtx5_05,loot,0,,,,,,,,,,
melee camo_mtx5_06,loot,0,,,,,,,,,,
melee camo_mtx6_01,loot,0,,,,,,,,,,
melee camo_mtx6_02,loot,0,,,,,,,,,,
melee camo_mtx6_03,loot,0,,,,,,,,,,
melee camo_mtx6_04,loot,0,,,,,,,,,,
melee camo_mtx6_05,loot,0,,,,,,,,,,
melee camo_mtx6_06,loot,0,,,,,,,,,,
melee camo_mtx6_07,loot,0,,,,,,,,,,
melee camo_mtx6_09,loot,0,,,,,,,,,,
melee camo_mtx7_01,loot,0,,,,,,,,,,
melee camo_mtx7_02,loot,0,,,,,,,,,,
melee camo_mtx7_03,loot,0,,,,,,,,,,
melee camo_mtx7_04,loot,0,,,,,,,,,,
melee camo_mtx7_05,loot,0,,,,,,,,,,
melee camo_mtx7_06,loot,0,,,,,,,,,,
melee camo_mtx7_08,loot,0,,,,,,,,,,
melee camo_mtx7_09,loot,0,,,,,,,,,,
melee camo_mtx7_10,loot,0,,,,,,,,,,
melee camo_mtx8_01,loot,0,,,,,,,,,,
melee camo_mtx8_02,loot,0,,,,,,,,,,
melee camo_mtx8_04,loot,0,,,,,,,,,,
melee camo_mtx8_05,loot,0,,,,,,,,,,
melee camo_mtx8_06,loot,0,,,,,,,,,,
melee camo_mtx8_07,loot,0,,,,,,,,,,
melee camo_mtx8_08,loot,0,,,,,,,,,,
melee camo_mtx8_09,loot,0,,,,,,,,,,
melee camo_mtx9_01,loot,0,,,,,,,,,,
melee camo_mtx9_02,loot,0,,,,,,,,,,
melee camo_mtx9_03,loot,0,,,,,,,,,,
melee camo_mtx9_04,loot,0,,,,,,,,,,
melee camo_mtx9_05,loot,0,,,,,,,,,,
melee camo_mtx9_06,loot,0,,,,,,,,,,
melee camo_mtx9_07,loot,0,,,,,,,,,,
melee testweaponclasscamo,loot,0,,,,,,,,,,
mg camo_incentive_endowment_01,loot,0,,,,,,,0x80013A,,,
mg camo_mtx3_5_01,loot,0,,,,,,,,,,
mg camo_mtx3_5_02,loot,0,,,,,,,,,,
mg camo_mtx3_5_03,loot,0,,,,,,,,,,
mg camo_mtx3_5_04,loot,0,,,,,,,,,,
mg camo_mtx3_5_05,loot,0,,,,,,,,,,
mg camo_mtx3_5_06,loot,0,,,,,,,,,,
mg camo_mtx3_5_07,loot,0,,,,,,,,,,
mg camo_mtx3_5_08,loot,0,,,,,,,,,,
mg camo_mtx3_5_09,loot,0,,,,,,,,,,
mg camo_mtx3_5_10,loot,0,,,,,,,,,,
mg camo_mtx3_5_stpatricks_01,loot,0,,,,,,,,,,
mg camo_mtx3_5_stpatricks_02,loot,0,,,,,,,,,,
mg camo_mtx4_01,loot,0,,,,,,,,,,
mg camo_mtx4_02,loot,0,,,,,,,,,,
mg camo_mtx4_03,loot,0,,,,,,,,,,
mg camo_mtx5_01,loot,0,,,,,,,,,,
mg camo_mtx5_02,loot,0,,,,,,,,,,
mg camo_mtx5_03,loot,0,,,,,,,,,,
mg camo_mtx5_04,loot,0,,,,,,,,,,
mg camo_mtx5_05,loot,0,,,,,,,,,,
mg camo_mtx5_06,loot,0,,,,,,,,,,
mg camo_mtx6_01,loot,0,,,,,,,,,,
mg camo_mtx6_02,loot,0,,,,,,,,,,
mg camo_mtx6_03,loot,0,,,,,,,,,,
mg camo_mtx6_04,loot,0,,,,,,,,,,
mg camo_mtx6_05,loot,0,,,,,,,,,,
mg camo_mtx6_06,loot,0,,,,,,,,,,
mg camo_mtx6_07,loot,0,,,,,,,,,,
mg camo_mtx6_09,loot,0,,,,,,,,,,
mg camo_mtx7_01,loot,0,,,,,,,,,,
mg camo_mtx7_02,loot,0,,,,,,,,,,
mg camo_mtx7_03,loot,0,,,,,,,,,,
mg camo_mtx7_04,loot,0,,,,,,,,,,
mg camo_mtx7_05,loot,0,,,,,,,,,,
mg camo_mtx7_06,loot,0,,,,,,,,,,
mg camo_mtx7_08,loot,0,,,,,,,,,,
mg camo_mtx7_09,loot,0,,,,,,,,,,
mg camo_mtx7_10,loot,0,,,,,,,,,,
mg camo_mtx8_01,loot,0,,,,,,,,,,
mg camo_mtx8_02,loot,0,,,,,,,,,,
mg camo_mtx8_04,loot,0,,,,,,,,,,
mg camo_mtx8_05,loot,0,,,,,,,,,,
mg camo_mtx8_06,loot,0,,,,,,,,,,
mg camo_mtx8_07,loot,0,,,,,,,,,,
mg camo_mtx8_08,loot,0,,,,,,,,,,
mg camo_mtx8_09,loot,0,,,,,,,,,,
mg camo_mtx9_01,loot,0,,,,,,,,,,
mg camo_mtx9_02,loot,0,,,,,,,,,,
mg camo_mtx9_03,loot,0,,,,,,,,,,
mg camo_mtx9_04,loot,0,,,,,,,,,,
mg camo_mtx9_05,loot,0,,,,,,,,,,
mg camo_mtx9_06,loot,0,,,,,,,,,,
mg camo_mtx9_07,loot,0,,,,,,,,,,
mg testweaponclasscamo,loot,0,,,,,,,,,,
mg15 bronze,weaponCamo,0,ch_camoT2_doublekill_mg15_mp,,,,,,,,,
mg15 brownspot,weaponCamo,0,ch_camo_mg15_mp_2,,,,,,,,,
mg15 camo_pap_04,weaponCamo,0,,,,,,,,,,
mg15 chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
mg15 chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
mg15 copper,weaponCamo,0,ch_camoT2_killstreak5_mg15_mp,,,,,,,,,
mg15 diamond,weaponCamo,0,ch_camo_mastery_heavy,,,,,,,,,
mg15 gold,weaponCamo,0,ch_camo_mastery_mg15_mp,,,,,,,,,
mg15 gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_mg15_mp,,,,,,,,,
mg15 gold_leopard,weaponCamo,0,ch_camoT3_doublekill_mg15_mp,,,,,,,,,
mg15 greenspot,weaponCamo,0,ch_camo_mg15_mp_1,,,,,,,,,
mg15 heeres,weaponCamo,0,ch_camo_mg15_mp_3,,,,,,,,,
mg15 leibermuster,weaponCamo,0,ch_camo_mg15_mp_4,,,,,,,,,
mg15 leopard,weaponCamo,0,ch_camoT2_altdivision_mg15_mp,,,,,,,,,
mg15 m1916,weaponCamo,0,ch_camoT2_revenge_mg15_mp,,,,,,,,,
mg15 oakleaf,weaponCamo,0,ch_camo_mg15_mp_6,,,,,,,,,
mg15 palmtree,weaponCamo,0,ch_camo_mg15_mp_7,,,,,,,,,
mg15 panzer,weaponCamo,0,ch_camo_mg15_mp_9,,,,,,,,,
mg15 peapattern,weaponCamo,0,ch_camo_mg15_mp_5,,,,,,,,,
mg15 planetree,weaponCamo,0,ch_camo_mg15_mp_8,,,,,,,,,
mg15 ret1_reflex,weaponReticle,0,ch_reticle_nydar_kill_mg15_mp_1,,,,,,,,,
mg15 ret1_scope,weaponReticle,0,ch_reticle_optic_kill_mg15_mp_1,,,,,,,,,
mg15 ret10_reflex,weaponReticle,0,ch_reticle_nydar_streaking_mg15_mp,,,,,,,,,
mg15 ret10_scope,weaponReticle,0,ch_reticle_optic_streaking_mg15_mp,,,,,,,,,
mg15 ret2_reflex,weaponReticle,0,ch_reticle_nydar_kill_mg15_mp_2,,,,,,,,,
mg15 ret2_scope,weaponReticle,0,ch_reticle_optic_kill_mg15_mp_2,,,,,,,,,
mg15 ret3_reflex,weaponReticle,0,ch_reticle_nydar_kill_mg15_mp_3,,,,,,,,,
mg15 ret3_scope,weaponReticle,0,ch_reticle_optic_kill_mg15_mp_3,,,,,,,,,
mg15 ret4_reflex,weaponReticle,0,ch_reticle_nydar_kill_mg15_mp_4,,,,,,,,,
mg15 ret4_scope,weaponReticle,0,ch_reticle_optic_kill_mg15_mp_4,,,,,,,,,
mg15 ret5_reflex,weaponReticle,0,ch_reticle_nydar_kill_mg15_mp_5,,,,,,,,,
mg15 ret5_scope,weaponReticle,0,ch_reticle_optic_kill_mg15_mp_5,,,,,,,,,
mg15 ret6_reflex,weaponReticle,0,ch_reticle_nydar_kill_mg15_mp_6,,,,,,,,,
mg15 ret6_scope,weaponReticle,0,ch_reticle_optic_kill_mg15_mp_6,,,,,,,,,
mg15 ret7_reflex,weaponReticle,0,ch_reticle_nydar_headshot_mg15_mp,,,,,,,,,
mg15 ret7_scope,weaponReticle,0,ch_reticle_optic_headshot_mg15_mp,,,,,,,,,
mg15 ret8_reflex,weaponReticle,0,ch_reticle_nydar_longshot_mg15_mp,,,,,,,,,
mg15 ret8_scope,weaponReticle,0,ch_reticle_optic_longshot_mg15_mp,,,,,,,,,
mg15 ret9_reflex,weaponReticle,0,ch_reticle_nydar_doublekill_mg15_mp,,,,,,,,,
mg15 ret9_scope,weaponReticle,0,ch_reticle_optic_doublekill_mg15_mp,,,,,,,,,
mg15 snow,weaponCamo,0,ch_camoT2_maindivision_mg15_mp,,,,,,,,,
mg15 zom_amp,loot,0,,,,,,,,,,
mg15 zom_amp_02,weaponCamo,0,,,,,,,,,,
mg15 zom_amp_03,loot,0,,,,,,,,,,
mg15 zom_amp_04,weaponCamo,0,,,,,,,,,,
mg15 zom_amp_05,weaponCamo,0,,,,,,,,,,
mg15 zom_camo_01,weaponCamo,0,,,,,,,,,,
mg15 zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
mg15 zom_fog_01,loot,0,,,,,,,,,,
mg15 zom_frontline_01,weaponCamo,0,,,,,,,,,,
mg15 zom_madmin_01,weaponCamo,0,,,,,,,,,,
mg15 zom_preorder,loot,0,,,,,,,0x800092,,,
mg15 zom_skin_01,loot,0,,,,,,,,,,
mg15 zom_spat_01,weaponCamo,0,,,,,,,,,,
mg15 zom_spat_02,weaponCamo,0,,,,,,,,,,
mg15 zom_spat_03,weaponCamo,0,,,,,,,,,,
mg15 zom_twitch,weaponCamo,0,,,,,,,,,,
mg15_loot0_mp,loot,0,,,,,,,,,,
mg15_loot1_mp,loot,0,,,,,,,,,,
mg15_loot2_mp,loot,0,,,,,,,,,,
mg15_loot3_mp,loot,0,,,,,,,,,,
mg15_mp,weapon,0,,ch_cacToken_mg15,ch_prPurchase_mg15,,,,,,,
mg42 bronze,weaponCamo,0,ch_camoT2_doublekill_mg42_mp,,,,,,,,,
mg42 brownspot,weaponCamo,0,ch_camo_mg42_mp_2,,,,,,,,,
mg42 camo_pap_04,weaponCamo,0,,,,,,,,,,
mg42 chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
mg42 chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
mg42 copper,weaponCamo,0,ch_camoT2_killstreak5_mg42_mp,,,,,,,,,
mg42 diamond,weaponCamo,0,ch_camo_mastery_heavy,,,,,,,,,
mg42 gold,weaponCamo,0,ch_camo_mastery_mg42_mp,,,,,,,,,
mg42 gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_mg42_mp,,,,,,,,,
mg42 gold_leopard,weaponCamo,0,ch_camoT3_doublekill_mg42_mp,,,,,,,,,
mg42 greenspot,weaponCamo,0,ch_camo_mg42_mp_1,,,,,,,,,
mg42 heeres,weaponCamo,0,ch_camo_mg42_mp_3,,,,,,,,,
mg42 leibermuster,weaponCamo,0,ch_camo_mg42_mp_4,,,,,,,,,
mg42 leopard,weaponCamo,0,ch_camoT2_altdivision_mg42_mp,,,,,,,,,
mg42 m1916,weaponCamo,0,ch_camoT2_revenge_mg42_mp,,,,,,,,,
mg42 oakleaf,weaponCamo,0,ch_camo_mg42_mp_6,,,,,,,,,
mg42 palmtree,weaponCamo,0,ch_camo_mg42_mp_7,,,,,,,,,
mg42 panzer,weaponCamo,0,ch_camo_mg42_mp_9,,,,,,,,,
